date,symbol,open,high,low,close,Volume LTC,Volume USD
3/13/22 4:00,LTC/USD,106.8,106.99,100.85,101.99,13806.37029,1408111.706
3/12/22 13:00,LTC/USD,105.78,107.41,103.67,103.78,5427.30978,563246.209
3/12/22 4:00,LTC/USD,106.28,107.46,104.71,106.8,5033.90911,537621.4929
3/11/22 13:00,LTC/USD,105.84,107.99,102.31,105.78,16636.97002,1759858.689
3/11/22 4:00,LTC/USD,101.06,107.99,100.42,106.28,20580.30969,2187275.314
3/10/22 13:00,LTC/USD,102.08,106.93,99.51,105.84,14250.20931,1508242.153
3/10/22 4:00,LTC/USD,104.5,104.67,99.51,101.06,11011.38761,1112810.832
3/9/22 13:00,LTC/USD,107.67,109.27,100.33,102.08,12586.40839,1284820.568
3/9/22 4:00,LTC/USD,105.26,107.75,104.14,104.5,4653.11031,486250.0274
3/8/22 13:00,LTC/USD,101.51,108.27,99.02,107.67,12901.3353,1389086.772
3/8/22 4:00,LTC/USD,100.44,105.86,100.34,105.26,2632.84376,277133.1342
3/7/22 13:00,LTC/USD,101.55,103.88,96.27,101.51,16722.54213,1697505.252
3/7/22 4:00,LTC/USD,98.94,103.88,96.27,100.44,15908.88005,1597887.912
3/6/22 13:00,LTC/USD,102.9,104.49,98.2,101.55,16918.32729,1718056.136
3/6/22 4:00,LTC/USD,103.88,104.49,98.2,98.94,13359.49652,1321788.586
3/5/22 13:00,LTC/USD,103.41,105.83,101.32,102.9,6990.38001,719310.103
3/5/22 4:00,LTC/USD,101.1,105.83,100.52,103.88,8143.55852,845952.8591
3/4/22 13:00,LTC/USD,107.16,107.95,99.01,103.41,17181.27651,1776715.804
3/4/22 4:00,LTC/USD,107.64,108.01,99.01,101.1,15953.79115,1612928.285
3/3/22 13:00,LTC/USD,111.33,112.98,105.19,107.16,20825.76551,2231689.032
3/3/22 4:00,LTC/USD,110.1,113,105.77,107.64,22983.35205,2473928.015
3/2/22 13:00,LTC/USD,112.11,113.25,109.24,111.33,11615.14066,1293113.61
3/2/22 4:00,LTC/USD,114.06,114.06,109.39,110.1,4175.94156,459771.1658
3/1/22 13:00,LTC/USD,113,115.89,110.6,112.11,14587.14636,1635364.978
3/1/22 4:00,LTC/USD,112.5,115.89,110,114.06,16069.89656,1832932.402
2/28/22 13:00,LTC/USD,103.25,115.94,102.67,113,19065.88718,2154445.251
2/28/22 4:00,LTC/USD,103.44,115.94,101.35,112.5,18539.01854,2085639.586
2/27/22 13:00,LTC/USD,110.1,110.1,101.33,103.25,14509.77124,1498133.881
2/27/22 4:00,LTC/USD,105.87,110.1,101.33,103.44,13208.5356,1366290.922
2/26/22 13:00,LTC/USD,110.16,111.27,104.82,110.1,10452.42171,1150811.63
2/26/22 4:00,LTC/USD,111.33,112.45,104.82,105.87,11206.77118,1186460.865
2/25/22 13:00,LTC/USD,106.08,114.91,104.07,110.16,15773.15653,1737570.923
2/25/22 4:00,LTC/USD,104.87,114.91,101.66,111.33,16816.50825,1872181.863
2/24/22 13:00,LTC/USD,93.04,107.86,92.8,106.08,24289.71077,2576652.518
2/24/22 4:00,LTC/USD,98.2,106.25,98.2,104.87,2238.50388,234751.9019
2/23/22 13:00,LTC/USD,110.93,111.47,91.55,93.04,33029.91754,3073103.528
2/23/22 4:00,LTC/USD,106.3,111.47,96.89,98.2,24742.61731,2429725.02
2/22/22 13:00,LTC/USD,104.82,111.38,104.04,110.93,18071.93419,2004719.66
2/22/22 4:00,LTC/USD,101.35,107.97,101.25,106.3,16116.94263,1713231.002
2/21/22 13:00,LTC/USD,108.35,113.42,100.18,104.82,21456.86274,2249108.352
2/21/22 4:00,LTC/USD,112.97,114.5,100.18,101.35,21163.54126,2144924.907
2/20/22 13:00,LTC/USD,110.23,114.55,107.69,108.35,10525.66077,1140455.344
2/20/22 4:00,LTC/USD,113.71,114.55,108.56,112.97,13785.32997,1557328.727
2/19/22 13:00,LTC/USD,113.83,117.09,108.56,110.23,15639.63695,1723957.181
2/19/22 4:00,LTC/USD,116.37,117.16,113.1,113.71,11827.00848,1344849.134
2/18/22 13:00,LTC/USD,121.08,121.71,113.13,113.83,18586.19622,2115666.716
2/18/22 4:00,LTC/USD,116.79,123.49,114.32,116.37,35703.04715,4154763.597
2/17/22 13:00,LTC/USD,125.56,125.6,114.96,121.08,37615.54053,4554489.647
2/17/22 4:00,LTC/USD,126.45,128.01,114.96,116.79,21126.30938,2467341.672
2/16/22 13:00,LTC/USD,129.64,129.88,124.32,125.56,18640.20779,2340464.49
2/16/22 4:00,LTC/USD,129.42,129.68,125.59,126.45,11137.761,1408369.878
2/15/22 13:00,LTC/USD,131.05,132.51,127.62,129.64,8204.50964,1063632.63
2/15/22 4:00,LTC/USD,127.92,132.51,127.17,129.42,11431.74106,1479495.928
2/14/22 13:00,LTC/USD,126.32,131.76,121.47,131.05,16735.78685,2193224.867
2/14/22 4:00,LTC/USD,123.38,128.87,121.47,127.92,16798.11045,2148814.289
2/13/22 13:00,LTC/USD,126.77,128.78,122.15,126.32,20074.07669,2535757.367
2/13/22 4:00,LTC/USD,126.13,128.78,122.15,123.38,16409.16952,2024563.335
2/12/22 13:00,LTC/USD,124.21,127.76,122.31,126.77,13727.48617,1740233.422
2/12/22 4:00,LTC/USD,124.64,127.76,121.05,126.13,16803.81272,2119464.898
2/11/22 13:00,LTC/USD,133.85,134.18,121.05,124.21,15510.45263,1926553.321
2/11/22 4:00,LTC/USD,132.71,134.77,123.67,124.64,18513.39399,2307509.427
2/10/22 13:00,LTC/USD,141.82,142.85,129.96,133.85,34932.94453,4675774.625
2/10/22 4:00,LTC/USD,137.19,143.84,129.96,132.71,31822.55664,4223171.492
2/9/22 13:00,LTC/USD,138.83,143.84,136.34,141.82,18786.86379,2664353.023
2/9/22 4:00,LTC/USD,134.16,140.63,134.16,137.19,1249.82509,171463.5041
2/8/22 13:00,LTC/USD,133.52,139.43,130.57,138.83,27341.35161,3795799.844
2/8/22 4:00,LTC/USD,140.7,142.91,130.57,134.16,31154.75407,4179721.806
2/7/22 13:00,LTC/USD,128.4,142.91,128.3,133.52,41364.30079,5522961.441
2/7/22 4:00,LTC/USD,127.49,142.65,126.61,140.7,34391.87251,4838936.462
2/6/22 13:00,LTC/USD,124.41,129.02,120.73,128.4,21856.38576,2806359.932
2/6/22 4:00,LTC/USD,122.35,128.06,120.73,127.49,22082.36033,2815280.118
2/5/22 13:00,LTC/USD,121.84,127.99,119.21,124.41,16790.08745,2088854.78
2/5/22 4:00,LTC/USD,121.51,123.93,119.21,122.35,12278.16931,1502234.015
2/4/22 13:00,LTC/USD,112.57,123.09,110.6,121.84,23218.67407,2828963.249
2/4/22 4:00,LTC/USD,108.98,121.56,108.85,121.51,27101.62957,3293119.009
2/3/22 13:00,LTC/USD,108.25,114.43,106.65,112.57,14867.49514,1673633.928
2/3/22 4:00,LTC/USD,107.73,111.19,105.46,108.98,12407.62209,1352182.655
2/2/22 13:00,LTC/USD,115.63,115.82,105.46,108.25,25933.39527,2807290.038
2/2/22 4:00,LTC/USD,114.74,114.74,107,107.73,12584.45553,1355723.394
2/1/22 13:00,LTC/USD,111.08,116.83,109.96,115.63,21066.59874,2435930.812
2/1/22 4:00,LTC/USD,111.48,116.83,108.63,114.74,23140.65704,2655158.989
1/31/22 13:00,LTC/USD,105.81,112.64,105.07,111.08,16479.56344,1830549.907
1/31/22 4:00,LTC/USD,105.81,111.57,104.51,111.48,15058.19821,1678687.936
1/30/22 13:00,LTC/USD,111.19,111.57,104.45,105.81,15833.73655,1675367.664
1/30/22 4:00,LTC/USD,109.59,112.24,104.45,105.81,15653.25973,1656271.412
1/29/22 13:00,LTC/USD,110.25,112.37,107.65,111.19,18655.2135,2074273.189
1/29/22 4:00,LTC/USD,109.58,112.37,107.65,109.59,18916.47314,2073056.291
1/28/22 13:00,LTC/USD,105.89,110.85,105.79,110.25,15618.92084,1721986.023
1/28/22 4:00,LTC/USD,108.04,110.47,105.46,109.58,15876.04992,1739697.55
1/27/22 13:00,LTC/USD,108.39,109.93,102.97,105.89,14232.72147,1507102.876
1/27/22 4:00,LTC/USD,104.27,109.93,102.97,108.04,16533.0144,1786226.876
1/26/22 13:00,LTC/USD,110.14,116.75,103.38,108.39,24823.91141,2690663.758
1/26/22 4:00,LTC/USD,108.73,116.75,103.38,104.27,15311.35558,1596515.046
1/25/22 13:00,LTC/USD,107.74,110.99,105.28,110.14,19456.1434,2142899.634
1/25/22 4:00,LTC/USD,108.3,109.9,105.28,108.73,19336.91939,2102503.245
1/24/22 13:00,LTC/USD,98.87,111.96,97.52,107.74,50426.58567,5432960.34
1/24/22 4:00,LTC/USD,108.91,111.96,97.52,108.3,64759.32025,7013434.383
1/23/22 13:00,LTC/USD,110.02,112.7,98.23,98.87,36452.63085,3604071.612
1/23/22 4:00,LTC/USD,107.22,112.7,105.87,108.91,22489.56085,2449338.072
1/22/22 13:00,LTC/USD,108.76,111.64,104.18,110.02,42495.09726,4675310.601
1/22/22 4:00,LTC/USD,112.97,113.78,96.59,107.22,73696.27356,7901714.451
1/21/22 13:00,LTC/USD,121.29,124.49,96.59,108.76,66891.92848,7275166.141
1/21/22 4:00,LTC/USD,122,126,109.96,112.97,35170.55977,3973218.137
1/20/22 13:00,LTC/USD,137.65,142.79,117.3,121.29,28335.35781,3436795.549
1/20/22 4:00,LTC/USD,138.94,142.79,121.98,122,24021.6707,2930643.825
1/19/22 13:00,LTC/USD,136.44,139.24,135.24,137.65,7899.01286,1087299.12
1/19/22 4:00,LTC/USD,137.08,139.18,135.24,138.94,4501.25848,625404.8532
1/18/22 13:00,LTC/USD,141.36,143.91,133.36,136.44,23481.65735,3203837.329
1/18/22 4:00,LTC/USD,147.38,148.44,136.59,137.08,29640.78212,4063158.413
1/17/22 13:00,LTC/USD,151,153.85,139.72,141.36,34312.64529,4850435.538
1/17/22 4:00,LTC/USD,147.6,153.85,144.29,147.38,39148.38811,5769689.44
1/16/22 13:00,LTC/USD,145.82,152.91,143.38,151,24953.4278,3767967.598
1/16/22 4:00,LTC/USD,145.73,151.17,143.38,147.6,12073.13988,1781995.446
1/15/22 13:00,LTC/USD,146.1,149.74,144.43,145.82,11361.47213,1656729.866
1/15/22 4:00,LTC/USD,147.09,150.75,144.75,145.73,17507.38819,2551351.681
1/14/22 4:00,LTC/USD,138.53,148.78,136.19,147.09,22933.62277,3373306.573
1/13/22 4:00,LTC/USD,139.54,141.04,134.72,138.53,10183.03051,1410655.217
1/12/22 4:00,LTC/USD,131.48,142.32,131.48,139.54,8532.81126,1190668.483
1/11/22 4:00,LTC/USD,129.3,133.64,126.8,131.48,10974.70613,1442954.362
1/10/22 4:00,LTC/USD,129.96,131.08,120.76,129.3,18535.88202,2396689.545
1/9/22 4:00,LTC/USD,130.6,132.6,127.75,129.96,7617.42656,989960.7557
1/8/22 4:00,LTC/USD,132.2,134.67,125,130.6,15799.85887,2063461.568
1/7/22 4:00,LTC/USD,130.78,135.34,125.98,132.2,23870.61734,3155695.612
1/6/22 4:00,LTC/USD,133.99,138.03,129.98,130.78,18733.20567,2449928.638
1/5/22 4:00,LTC/USD,148.7,149.07,129.95,133.99,14077.24331,1886209.831
1/4/22 4:00,LTC/USD,147.76,151.66,145.31,148.7,10450.86899,1554044.219
1/3/22 4:00,LTC/USD,149.65,151.16,146.16,147.76,12856.47038,1899672.063
1/2/22 4:00,LTC/USD,150.35,153.3,147.99,149.65,7487.27248,1120470.327
1/1/22 4:00,LTC/USD,147.83,151,146.63,150.35,9348.7834,1405589.584
12/31/21 4:00,LTC/USD,148.35,152.6,143.66,147.83,12610.84951,1864261.883
12/30/21 4:00,LTC/USD,144.9,150.01,144.9,148.35,9152.67404,1357799.194
12/29/21 4:00,LTC/USD,148.66,150.94,142.88,144.9,18176.86205,2633827.311
12/28/21 4:00,LTC/USD,151.23,153.41,144.65,148.66,22208.276,3301482.31
12/27/21 4:00,LTC/USD,156.75,161.24,149.49,151.23,14858.15578,2246998.899
12/26/21 4:00,LTC/USD,153.96,157.82,153.47,156.75,10377.31097,1626643.495
12/25/21 4:00,LTC/USD,161.12,163.7,153.24,153.96,17584.5408,2707315.902
12/24/21 4:00,LTC/USD,165.49,165.94,160.24,161.12,33754.278,5438489.271
12/23/21 4:00,LTC/USD,157.46,166.8,153.82,165.49,64186.91239,10622292.13
12/22/21 4:00,LTC/USD,156.33,158.59,153.24,157.46,15315.29446,2411546.266
12/21/21 4:00,LTC/USD,153.59,157,151.85,156.33,21127.00829,3302785.206
12/20/21 4:00,LTC/USD,154.86,157.42,145.35,153.59,52565.6546,8073558.89
12/19/21 4:00,LTC/USD,154.43,161.01,151.16,154.86,75023.52131,11618142.51
12/18/21 4:00,LTC/USD,146.53,156.13,145.46,154.43,15359.33588,2371942.24
12/17/21 4:00,LTC/USD,149.74,150.98,141.27,146.53,24436.67085,3580705.38
12/16/21 4:00,LTC/USD,153.34,153.34,148.25,149.74,1239.13379,185547.8937
12/15/21 4:00,LTC/USD,150.22,155.06,141.77,153.34,54689.2885,8386055.499
12/14/21 4:00,LTC/USD,145.82,151.78,143.36,150.22,18823.81866,2827714.039
12/13/21 4:00,LTC/USD,154.64,156.51,142.35,145.82,33943.26907,4949607.496
12/12/21 4:00,LTC/USD,156.4,162.97,152.98,154.64,20784.5473,3214122.394
12/11/21 4:00,LTC/USD,151.83,159.54,151.47,156.4,28208.60411,4411825.683
12/10/21 4:00,LTC/USD,153.96,156.75,145.83,151.83,14562.23301,2210983.838
12/9/21 4:00,LTC/USD,159.76,159.76,151.04,153.96,7985.3345,1229422.1
12/8/21 4:00,LTC/USD,160.1,170.25,156.24,159.76,92516.43347,14780425.41
12/7/21 4:00,LTC/USD,160.26,165.92,154.94,160.1,29973.86625,4798815.987
12/6/21 4:00,LTC/USD,154.71,164.59,141.55,160.26,53174.75895,8521786.869
12/5/21 4:00,LTC/USD,162.12,162.73,148.38,154.71,78018.37782,12070223.23
12/4/21 4:00,LTC/USD,175.97,181.81,130,162.12,174321.8379,28261056.36
12/3/21 4:00,LTC/USD,200.33,208.18,175.93,175.97,61821.87454,10878795.26
12/2/21 4:00,LTC/USD,202.57,207.43,198.56,200.33,11336.87216,2271115.601
12/1/21 4:00,LTC/USD,212.78,217.31,200.28,202.57,10777.24655,2183146.834
11/30/21 4:00,LTC/USD,203.62,220.03,197.82,212.78,35353.58177,7522535.129
11/29/21 4:00,LTC/USD,199.01,210.55,195.59,203.62,43401.73423,8837461.125
11/28/21 4:00,LTC/USD,189.31,202.96,182.51,199.01,33732.54458,6713113.697
11/27/21 4:00,LTC/USD,198.13,200.41,183.96,189.31,22361.6615,4233286.138
11/26/21 4:00,LTC/USD,216.23,217.89,190.33,198.13,100357.2099,19883774
11/25/21 4:00,LTC/USD,219.91,229.81,214.47,216.23,33019.14664,7139730.078
11/24/21 4:00,LTC/USD,210.58,223.16,206.19,219.91,26878.20769,5910786.652
11/23/21 4:00,LTC/USD,210.68,218.82,205.32,210.58,21184.63131,4461059.662
11/22/21 4:00,LTC/USD,215.11,220,205.47,210.68,17212.14718,3626255.168
11/21/21 4:00,LTC/USD,221.92,230.73,213.62,215.11,15717.06658,3380898.191
11/20/21 4:00,LTC/USD,221.67,228,213.16,221.92,16994.99807,3771529.971
11/19/21 4:00,LTC/USD,202,225.23,201.97,221.67,21664.47063,4802363.204
11/18/21 4:00,LTC/USD,221.82,221.82,199.69,202,22572.47151,4559639.245
11/17/21 4:00,LTC/USD,222.83,235.42,218.39,221.82,23292.53832,5166750.851
11/16/21 4:00,LTC/USD,244.77,249.18,219.97,222.83,48661.81791,10843312.88
11/15/21 4:00,LTC/USD,278.63,281.34,240.19,244.77,38024.43735,9307241.53
11/14/21 4:00,LTC/USD,255.79,279.84,248.61,278.63,24626.19353,6861596.303
11/13/21 4:00,LTC/USD,246.69,264.07,245.17,255.79,12130.73863,3102921.633
11/12/21 4:00,LTC/USD,275.87,275.87,245.54,246.69,8406.877244,2073892.547
11/11/21 4:00,LTC/USD,257.25,282.83,252.53,275.87,55549.59299,15324466.22
11/10/21 4:00,LTC/USD,257.42,295.26,250.82,257.25,127210.7287,32724959.95
11/9/21 4:00,LTC/USD,247.47,274.69,241.62,257.42,106902.2097,27518766.82
11/8/21 4:00,LTC/USD,205.8,247.56,205.8,247.47,61747.91036,15280755.38
11/7/21 4:00,LTC/USD,199.43,208.03,197.66,205.8,13221.4103,2720966.24
11/6/21 4:00,LTC/USD,200.29,200.35,191.35,199.43,13149.25184,2622355.294
11/5/21 4:00,LTC/USD,201.14,203.37,196.91,200.29,17064.14836,3417778.275
11/4/21 4:00,LTC/USD,203.6,204.08,197.24,201.14,13900.89174,2796025.364
11/3/21 4:00,LTC/USD,201.54,209.39,197.53,203.6,37079.98773,7549485.502
11/2/21 4:00,LTC/USD,195.96,204.94,195.55,201.54,23602.08526,4756764.263
11/1/21 4:00,LTC/USD,188.89,201.12,188.15,195.96,24043.06965,4711479.928
10/31/21 4:00,LTC/USD,192.75,194,186.98,188.89,15186.96051,2868664.971
10/30/21 4:00,LTC/USD,191.77,195.22,188.66,192.75,13609.19274,2623171.9
10/29/21 4:00,LTC/USD,193.05,198.75,189.23,191.77,18272.11913,3504044.285
10/28/21 4:00,LTC/USD,182.04,194.55,181.04,193.05,34842.09743,6726266.908
10/27/21 4:00,LTC/USD,202.48,202.48,177.81,182.04,4129.065663,751655.1133
10/26/21 4:00,LTC/USD,196.65,204.99,190.39,202.48,30967.59774,6270319.19
10/25/21 4:00,LTC/USD,193.84,197.26,193.01,196.65,13206.93196,2597143.171
10/24/21 4:00,LTC/USD,198.31,198.54,185.43,193.84,19885.52017,3854609.23
10/23/21 4:00,LTC/USD,193.61,199.78,188.88,198.31,16686.54118,3309107.982
10/22/21 4:00,LTC/USD,200.49,200.49,188,193.61,23991.82556,4645057.348
10/21/21 4:00,LTC/USD,208.85,211.84,195.22,200.49,50722.68831,10169391.78
10/20/21 4:00,LTC/USD,185.8,214.64,185.8,208.85,35511.31863,7416538.895
10/19/21 4:00,LTC/USD,190.98,191.16,183.32,185.8,23375.37084,4343143.902
10/18/21 4:00,LTC/USD,185.8,191.67,178.57,190.98,38603.53655,7372503.411
10/17/21 4:00,LTC/USD,187.24,188.11,176.8,185.8,19791.92093,3677338.908
10/16/21 4:00,LTC/USD,189.4,192.1,183.72,187.24,25241.55371,4726228.518
10/15/21 4:00,LTC/USD,184.34,193.21,177.81,189.4,59753.90384,11317389.39
10/14/21 4:00,LTC/USD,180.53,186.15,176.59,184.34,9269.058092,1708658.169
10/13/21 4:00,LTC/USD,174.19,180.95,167.72,180.53,51135.06776,9231413.782
10/12/21 4:00,LTC/USD,173.65,175.84,166.52,174.19,47601.73133,8291745.58
10/11/21 4:00,LTC/USD,180.31,183.32,172.3,173.65,16147.70298,2804048.622
10/10/21 4:00,LTC/USD,181.88,184.06,172.6,180.31,32587.71542,5875890.967
10/9/21 4:00,LTC/USD,177.7,182.87,176.13,181.88,33063.89277,6013660.817
10/8/21 4:00,LTC/USD,176.16,183.31,174.44,177.7,51653.11371,9178758.307
10/7/21 4:00,LTC/USD,176.48,187.03,175.26,176.16,50188.29405,8841169.879
10/6/21 4:00,LTC/USD,171.69,183,171.69,176.48,28179.05826,4973040.201
10/5/21 4:00,LTC/USD,168.68,175.45,166.82,171.69,44729.2391,7679563.061
10/4/21 4:00,LTC/USD,165.85,170.37,161.53,168.68,39159.35474,6605399.957
10/3/21 4:00,LTC/USD,168.27,175,165.41,165.85,20760.03428,3443051.685
10/2/21 4:00,LTC/USD,166,172.8,165.38,168.27,21685.78163,3649066.475
10/1/21 4:00,LTC/USD,153.7,168.59,153.23,166,44345.46992,7361348.007
9/30/21 4:00,LTC/USD,150.8,154.81,149.34,153.7,40027.14663,6152172.438
9/29/21 4:00,LTC/USD,144.34,150.91,142.64,150.8,18405.71024,2775581.104
9/28/21 4:00,LTC/USD,147.27,148.89,139.9,144.34,53053.81385,7657787.491
9/27/21 4:00,LTC/USD,153.01,154.1,144.34,147.27,39692.97557,5845584.512
9/26/21 4:00,LTC/USD,148.5,154.89,142.21,153.01,37352.31262,5715277.353
9/25/21 4:00,LTC/USD,154.38,155.76,146.65,148.5,34164.53539,5073433.505
9/24/21 4:00,LTC/USD,161.43,162.92,141.99,154.38,84115.9539,12985820.96
9/23/21 4:00,LTC/USD,161.37,166.77,157.4,161.43,36133.20801,5832983.769
9/22/21 4:00,LTC/USD,151.48,162.2,151.48,161.37,21370.92587,3448626.308
9/21/21 4:00,LTC/USD,159.47,162.2,144.62,151.48,46606.73975,7059988.937
9/20/21 4:00,LTC/USD,167.01,168.18,150.22,159.47,86803.80889,13842603.4
9/19/21 4:00,LTC/USD,179.44,181.6,163.5,167.01,31279.36171,5223966.199
9/18/21 4:00,LTC/USD,182.08,185.74,178.43,179.44,21093.11343,3784948.274
9/17/21 4:00,LTC/USD,185.96,190.69,177.66,182.08,29742.37683,5415491.973
9/16/21 4:00,LTC/USD,187.92,195.47,181.68,185.96,37138.86698,6906343.703
9/15/21 4:00,LTC/USD,181.22,192.58,181.22,187.92,17610.79026,3309419.705
9/14/21 4:00,LTC/USD,178.47,188.89,176.66,181.22,36771.19239,6663675.486
9/13/21 4:00,LTC/USD,175.54,236.7,170.94,178.47,217704.5985,38853739.7
9/12/21 4:00,LTC/USD,178.68,186.02,175.51,175.54,22136.47674,3885837.127
9/11/21 4:00,LTC/USD,174.8,186.02,173.57,178.68,32252.45846,5762869.278
9/10/21 4:00,LTC/USD,183.93,184.23,170.81,174.8,62116.04162,10857884.07
9/9/21 4:00,LTC/USD,179.46,188.77,178.15,183.93,79997.92503,14714018.35
9/8/21 4:00,LTC/USD,178.56,183.73,176.29,179.46,30761.40746,5520442.183
9/7/21 4:00,LTC/USD,219.06,221.38,163.44,178.56,192471.3444,34367683.26
9/6/21 4:00,LTC/USD,224.53,231.76,215.1,219.06,57854.61055,12673630.99
9/5/21 4:00,LTC/USD,213.34,232.98,211.19,224.53,69071.63675,15508654.6
9/4/21 4:00,LTC/USD,213.49,225.07,209,213.34,59847.17033,12767795.32
9/3/21 4:00,LTC/USD,185.79,217.81,183.82,213.49,77106.34095,16461432.73
9/2/21 4:00,LTC/USD,182.35,187.93,180,185.79,32645.70949,6065246.367
9/1/21 4:00,LTC/USD,172.12,184.99,172.12,182.35,9595.778587,1749790.225
8/31/21 4:00,LTC/USD,169.14,175.34,167.66,172.12,24052.38651,4139896.767
8/30/21 4:00,LTC/USD,172.32,176.44,165.77,169.14,38554.54731,6521116.132
8/29/21 4:00,LTC/USD,176.56,179.83,171.71,172.32,17223.87344,2968017.871
8/28/21 4:00,LTC/USD,174.12,182.83,171.46,176.56,16333.86354,2883906.947
8/27/21 4:00,LTC/USD,167.61,177.1,165.2,174.12,12085.67332,2104357.439
8/26/21 4:00,LTC/USD,171.67,172.56,165,167.61,17288.28709,2897689.8
8/25/21 4:00,LTC/USD,174,180.19,170.95,171.67,6933.898838,1190342.414
8/24/21 4:00,LTC/USD,185.25,188.66,172.36,174,26186.08146,4556378.175
8/23/21 4:00,LTC/USD,188.83,191.78,182.66,185.25,17734.06083,3285234.768
8/22/21 4:00,LTC/USD,182.63,190.78,178.77,188.83,27394.40115,5172884.769
8/21/21 4:00,LTC/USD,182.41,184.59,176.74,182.63,26994.77541,4930055.834
8/20/21 4:00,LTC/USD,175.85,184.16,174.25,182.41,38833.10246,7083546.219
8/19/21 4:00,LTC/USD,165.31,178.05,162.75,175.85,31683.70054,5571578.74
8/18/21 4:00,LTC/USD,168.85,174.49,164.55,165.31,12994.40356,2148104.853
8/17/21 4:00,LTC/USD,181.6,184.38,162.93,168.85,26419.29726,4460898.342
8/16/21 4:00,LTC/USD,183.8,189.08,173.17,181.6,42888.48331,7788548.569
8/15/21 4:00,LTC/USD,182.91,187.73,175.41,183.8,21115.71173,3881067.815
8/14/21 4:00,LTC/USD,179.25,186.65,174.92,182.91,32932.90634,6023757.899
8/13/21 4:00,LTC/USD,168.41,185.1,167.56,179.25,46815.31199,8391644.675
8/12/21 4:00,LTC/USD,175.12,176.31,160.89,168.41,28319.68173,4769317.599
8/11/21 4:00,LTC/USD,165.8,179.69,165.8,175.12,16424.30657,2876224.567
8/10/21 4:00,LTC/USD,162.86,168.33,158.91,165.8,33325.40259,5525351.75
8/9/21 4:00,LTC/USD,147.41,170.81,146.64,162.86,40771.0472,6639972.747
8/8/21 4:00,LTC/USD,154.29,157.41,145.26,147.41,24510.39424,3613077.215
8/7/21 4:00,LTC/USD,153.5,157.69,149.15,154.29,28937.91981,4464831.648
8/6/21 4:00,LTC/USD,146.12,153.94,143.45,153.5,16720.35631,2566574.694
8/5/21 4:00,LTC/USD,140.79,147.44,136.2,146.12,18978.67972,2773164.68
8/4/21 4:00,LTC/USD,137.26,144.44,137.26,140.79,3033.742725,427120.6382
8/3/21 4:00,LTC/USD,138.99,140.45,135.72,137.26,22354.70315,3068406.554
8/2/21 4:00,LTC/USD,141.44,145.85,138.38,138.99,20281.7511,2818960.585
8/1/21 4:00,LTC/USD,149.68,149.7,137.96,141.44,16723.40213,2365357.998
7/31/21 4:00,LTC/USD,144.82,149.68,142,149.68,13407.94843,2006901.72
7/30/21 4:00,LTC/USD,142.84,146.62,136.01,144.82,16213.35807,2348018.516
7/29/21 4:00,LTC/USD,138.78,143.83,137.2,142.84,28383.93352,4054361.064
7/28/21 4:00,LTC/USD,135.51,142.05,135.51,138.78,15603.98724,2165521.35
7/27/21 4:00,LTC/USD,128.93,137.14,128.21,135.51,31943.00094,4328596.058
7/26/21 4:00,LTC/USD,137.17,140.43,127.48,128.93,47740.27329,6155153.435
7/25/21 4:00,LTC/USD,124.95,138.76,123.86,137.17,17875.33947,2451960.315
7/24/21 4:00,LTC/USD,126.35,127.76,123.33,124.95,14109.97143,1763040.93
7/23/21 4:00,LTC/USD,120.61,126.47,117.05,126.35,17230.57061,2177082.596
7/22/21 4:00,LTC/USD,116.63,122.15,115.68,120.61,15228.98311,1836767.653
7/21/21 4:00,LTC/USD,108.89,119.13,108.89,116.63,9446.361517,1101729.144
7/20/21 4:00,LTC/USD,106.56,109.68,103.78,108.89,29193.10378,3178837.07
7/19/21 4:00,LTC/USD,118.69,120.68,105.89,106.56,26356.03668,2808499.269
7/18/21 4:00,LTC/USD,123.06,123.12,116.35,118.69,21323.60094,2530898.195
7/17/21 4:00,LTC/USD,119.88,124.08,117.77,123.06,13147.15934,1617889.429
7/16/21 4:00,LTC/USD,126.77,127.57,118.48,119.88,15567.98378,1866289.896
7/15/21 4:00,LTC/USD,129.26,129.34,122.08,126.77,22274.53734,2823743.098
7/14/21 4:00,LTC/USD,124.82,133.01,124.82,129.26,6030.314721,779478.4808
7/13/21 4:00,LTC/USD,133.28,134.46,123.86,124.82,18723.87492,2337114.067
7/12/21 4:00,LTC/USD,135.37,139.66,131.88,133.28,23399.22386,3118648.557
7/11/21 4:00,LTC/USD,132.35,136.49,132.25,135.37,12148.02553,1644478.216
7/10/21 4:00,LTC/USD,133.76,135.55,130.34,132.35,6753.550961,893832.4697
7/9/21 4:00,LTC/USD,130.73,136.81,127.95,133.76,14078.2495,1883106.653
7/8/21 4:00,LTC/USD,135.3,135.3,126.15,130.73,17225.66496,2251911.18
7/7/21 4:00,LTC/USD,140.22,143,133.42,135.3,19395.8843,2624263.146
7/6/21 4:00,LTC/USD,138.55,142.76,135.76,140.22,12129.31228,1700772.168
7/5/21 4:00,LTC/USD,141.27,141.94,134,138.55,15891.76338,2201803.816
7/4/21 4:00,LTC/USD,138.63,148.02,138.54,141.27,13631.99725,1925792.251
7/3/21 4:00,LTC/USD,135.35,141.46,134.93,138.63,5125.729497,710579.8802
7/2/21 4:00,LTC/USD,132.43,137.2,130.69,135.35,18054.77998,2443714.47
