date,symbol,open,high,low,close,Volume LINK,Volume USD
8/28/22 0:00,LINK/USD,6.53659,6.6234,6.23,6.24605,64550.37196,403184.8508
8/27/22 4:00,LINK/USD,6.57252,6.60113,6.425,6.49826,84349.9665,548128.0133
8/27/22 0:00,LINK/USD,6.49492,6.60113,6.425,6.53659,87806.75805,573956.7766
8/26/22 4:00,LINK/USD,7.11976,7.18179,6.42642,6.57252,78086.04605,513222.0994
8/26/22 0:00,LINK/USD,7.12766,7.18179,6.42642,6.49492,72772.92984,472654.3575
8/25/22 4:00,LINK/USD,7.17212,7.36645,7.015,7.11976,39474.42604,281048.4395
8/25/22 0:00,LINK/USD,7.12193,7.36645,7.015,7.12766,46280.4004,329870.9587
8/24/22 4:00,LINK/USD,7.04282,7.32755,7.04282,7.17212,27477.82356,197074.2479
8/24/22 0:00,LINK/USD,7.25,7.37122,7.02297,7.12193,63926.94465,455283.2249
8/23/22 4:00,LINK/USD,7.06618,7.35014,6.777,7.04282,63917.22452,450157.5072
8/23/22 0:00,LINK/USD,7.0498,7.35014,6.777,7.25,66546.91203,482465.1122
8/22/22 4:00,LINK/USD,7.01505,7.12277,6.68341,7.06618,91414.05518,645948.1684
8/22/22 0:00,LINK/USD,7.15524,7.15524,6.68341,7.0498,88798.63316,626012.604
8/21/22 4:00,LINK/USD,6.90654,7.1775,6.8873,7.01505,24576.14845,172402.9102
8/21/22 0:00,LINK/USD,6.9027,7.1775,6.8873,7.15524,35505.4928,254050.3223
8/20/22 4:00,LINK/USD,7.06,7.20483,6.66222,6.90654,64456.64544,445172.4
8/20/22 0:00,LINK/USD,6.90111,7.20483,6.66222,6.9027,66536.62405,459282.3548
8/19/22 4:00,LINK/USD,7.48279,7.48279,6.83,7.06,126520.7112,893236.2208
8/19/22 0:00,LINK/USD,7.63951,7.69792,6.83,6.90111,131870.0652,910049.826
8/18/22 4:00,LINK/USD,8.07485,8.24673,7.39,7.48279,68302.7414,511095.0703
8/18/22 0:00,LINK/USD,8.05281,8.24673,7.61,7.63951,51257.56506,391582.6808
8/17/22 4:00,LINK/USD,8.64351,8.73276,7.94553,8.07485,85684.10548,691886.2991
8/17/22 0:00,LINK/USD,8.46604,8.73276,7.97035,8.05281,85216.43277,686231.742
8/16/22 4:00,LINK/USD,8.70574,8.71038,8.38621,8.64351,78002.21256,674212.9043
8/16/22 0:00,LINK/USD,8.6758,8.83417,8.38621,8.46604,79862.80773,676121.7247
8/15/22 4:00,LINK/USD,8.98611,8.98611,8.51236,8.70574,83773.08574,729306.7034
8/15/22 0:00,LINK/USD,8.76429,9.04998,8.52096,8.6758,98654.22203,855904.2995
8/14/22 4:00,LINK/USD,9.17869,9.3749,8.56096,8.98611,90478.66929,813051.2749
8/14/22 0:00,LINK/USD,9.146,9.3749,8.68808,8.76429,71718.01477,628557.4796
8/13/22 4:00,LINK/USD,9.35152,9.35152,9,9.17869,21560.4346,197896.5454
8/13/22 0:00,LINK/USD,9.34362,9.4915,9.06742,9.146,88457.73915,809034.4823
8/12/22 4:00,LINK/USD,9.04708,9.51218,8.87727,9.35152,159982.992,1496084.149
8/12/22 0:00,LINK/USD,8.95849,9.51218,8.81,9.34362,172700.0398,1613643.545
8/11/22 4:00,LINK/USD,9.07665,9.15595,8.81,9.04708,64211.68434,580928.2452
8/11/22 0:00,LINK/USD,9.05473,9.2179,8.8421,8.95849,86700.00269,776701.1071
8/10/22 4:00,LINK/USD,8.40814,9.30836,8.31143,9.07665,168983.8364,1533807.139
8/10/22 0:00,LINK/USD,8.75735,9.30836,8.31143,9.05473,166548.3433,1508050.281
8/9/22 4:00,LINK/USD,8.71727,8.90001,8.26553,8.40814,155676.1501,1308946.864
8/9/22 0:00,LINK/USD,8.64,8.94304,8.26553,8.75735,151087.3687,1323124.969
8/8/22 4:00,LINK/USD,8.42603,8.94304,8.36612,8.71727,124780.1028,1087741.847
8/8/22 0:00,LINK/USD,8.34141,8.77957,8.2409,8.64,123592.8018,1067841.807
8/7/22 4:00,LINK/USD,7.74926,8.51168,7.69116,8.42603,84507.87857,712065.92
8/7/22 0:00,LINK/USD,7.82379,8.36571,7.66847,8.34141,77735.11113,648420.4333
8/6/22 4:00,LINK/USD,7.78076,8.10524,7.66847,7.74926,43465.79739,336827.7651
8/6/22 0:00,LINK/USD,7.87747,8.10524,7.74677,7.82379,58010.3307,453860.6452
8/5/22 4:00,LINK/USD,7.63149,7.89719,7.59193,7.78076,126122.8134,981331.3417
8/5/22 0:00,LINK/USD,7.34588,7.89719,7.34588,7.87747,120395.1975,948409.5565
8/4/22 4:00,LINK/USD,7.41743,7.63149,7.18603,7.63149,67200.55262,512840.3453
8/4/22 0:00,LINK/USD,7.28936,7.53789,7.18603,7.34588,62941.9663,462364.1314
8/3/22 4:00,LINK/USD,7.19024,7.59698,7.19024,7.41743,27292.38976,202439.3906
8/3/22 0:00,LINK/USD,7.17936,7.6312,7.05035,7.28936,70589.41047,514551.6251
8/2/22 4:00,LINK/USD,7.12225,7.4665,7.0322,7.19024,57267.22182,411765.069
8/2/22 0:00,LINK/USD,7.59315,7.66451,7.0322,7.17936,62995.7431,452269.1182
8/1/22 4:00,LINK/USD,7.75362,7.79789,7.07487,7.12225,89361.4511,636454.5951
8/1/22 0:00,LINK/USD,7.65891,7.87949,7.41963,7.59315,82803.95346,628742.8392
7/31/22 4:00,LINK/USD,7.92769,8.0652,7.58503,7.75362,70843.19455,549291.2101
7/31/22 0:00,LINK/USD,7.81843,8.083,7.58503,7.65891,66719.19081,510996.2776
7/30/22 4:00,LINK/USD,7.76817,8.20423,7.67916,7.92769,72167.44189,572121.1074
7/30/22 0:00,LINK/USD,7.87727,8.20423,7.67916,7.81843,91616.95496,716300.7492
7/29/22 4:00,LINK/USD,7.62802,8.12715,7.38316,7.76817,153139.0645,1189610.287
7/29/22 0:00,LINK/USD,7.22512,8.11,7.11719,7.87727,160767.9107,1266412.24
7/28/22 4:00,LINK/USD,6.86701,7.65677,6.86701,7.62802,67686.88332,516316.8997
7/28/22 0:00,LINK/USD,6.86334,7.29859,6.69642,7.22512,125812.8469,909012.9164
7/27/22 4:00,LINK/USD,6.20528,6.96072,6.20528,6.86701,109986.5267,755278.5786
7/27/22 0:00,LINK/USD,6.34809,6.87209,6.19367,6.86334,98298.99587,674659.4303
7/26/22 4:00,LINK/USD,6.39489,6.41913,6.08325,6.20528,41064.86608,254818.9922
7/26/22 0:00,LINK/USD,6.43822,6.43822,6.08325,6.34809,52730.72499,334739.388
7/25/22 4:00,LINK/USD,6.7062,6.84552,6.27,6.39489,55279.03314,353503.3362
7/25/22 0:00,LINK/USD,7.0907,7.1362,6.42642,6.43822,53122.12356,342011.9184
7/24/22 4:00,LINK/USD,6.88039,7.24409,6.68,6.7062,63569.85054,426312.1317
7/24/22 0:00,LINK/USD,6.84883,7.24409,6.84883,7.0907,57712.66119,409223.1667
7/23/22 4:00,LINK/USD,6.88976,7.02728,6.61941,6.88039,120972.5937,832338.6237
7/23/22 0:00,LINK/USD,6.80087,7.02728,6.61941,6.84883,121087.4039,829307.0441
7/22/22 4:00,LINK/USD,6.95382,7.28641,6.71807,6.88976,69860.90434,481324.8643
7/22/22 0:00,LINK/USD,6.9936,7.28641,6.74162,6.80087,72502.76853,493081.9034
7/21/22 4:00,LINK/USD,6.72243,7.14485,6.65273,6.95382,58481.66402,406670.9649
7/21/22 0:00,LINK/USD,6.8584,7.04209,6.65273,6.9936,101599.6869,710547.5706
7/20/22 4:00,LINK/USD,7.4419,7.57977,6.69218,6.72243,173273.6599,1164820.05
7/20/22 0:00,LINK/USD,7.26441,7.57977,6.82146,6.8584,141570.3419,970946.0329
7/19/22 4:00,LINK/USD,6.82983,7.47704,6.74073,7.4419,211002.0241,1570255.963
7/19/22 0:00,LINK/USD,7.07132,7.37022,6.74073,7.26441,229785.0559,1669252.858
7/18/22 4:00,LINK/USD,6.54454,7.24771,6.51996,6.82983,232902.1947,1590682.397
7/18/22 0:00,LINK/USD,6.33526,7.14236,6.33526,7.07132,213055.4768,1506583.454
7/17/22 4:00,LINK/USD,6.53636,6.70939,6.3261,6.54454,88701.50597,580510.5539
7/17/22 0:00,LINK/USD,6.58201,6.70939,6.3261,6.33526,88283.98176,559301.9783
7/16/22 4:00,LINK/USD,6.2714,6.62195,6.14499,6.53636,129677.0375,847615.8011
7/16/22 0:00,LINK/USD,6.32668,6.62195,6.14499,6.58201,126892.2132,835205.816
7/15/22 4:00,LINK/USD,6.28984,6.4474,6.12839,6.2714,87332.92402,547699.6997
7/15/22 0:00,LINK/USD,6.25745,6.4474,6.12839,6.32668,92847.07719,587413.7463
7/14/22 4:00,LINK/USD,6.1863,6.37,5.99408,6.28984,91891.85101,577985.0402
7/14/22 0:00,LINK/USD,6.17496,6.37,5.99408,6.25745,75301.05179,471192.5665
7/13/22 4:00,LINK/USD,6.00738,6.27313,5.9777,6.1863,24958.44451,154400.4253
7/13/22 0:00,LINK/USD,5.95969,6.19232,5.7,6.17496,99886.67155,616796.2013
7/12/22 4:00,LINK/USD,6.11644,6.23236,5.92803,6.00738,70656.54345,424460.706
7/12/22 0:00,LINK/USD,6.04816,6.23236,5.92803,5.95969,74189.08608,442143.9544
7/11/22 4:00,LINK/USD,6.16303,6.41913,5.96267,6.11644,40795.38988,249522.5545
7/11/22 0:00,LINK/USD,6.20768,6.41913,5.96267,6.04816,36312.70414,219625.0446
7/10/22 4:00,LINK/USD,6.35861,6.40011,6.0686,6.16303,30814.92939,189913.3343
7/10/22 0:00,LINK/USD,6.49377,6.4963,6.11107,6.20768,45935.47322,285152.7184
7/9/22 4:00,LINK/USD,6.41002,6.58167,6.33204,6.35861,41301.81886,262622.1584
7/9/22 0:00,LINK/USD,6.35,6.58167,6.34673,6.49377,24302.32443,157813.7053
7/8/22 4:00,LINK/USD,6.71298,6.81775,6.33007,6.41002,130148.0529,834251.6223
7/8/22 0:00,LINK/USD,6.63859,6.82247,6.33007,6.35,174011.2081,1104971.172
7/7/22 4:00,LINK/USD,6.37332,6.82247,6.34818,6.71298,153171.1045,1028234.561
7/7/22 0:00,LINK/USD,6.33897,6.75,6.31486,6.63859,126795.0681,841740.4712
7/6/22 4:00,LINK/USD,6.25635,6.42428,6.21599,6.37332,54405.4555,346743.3776
7/6/22 0:00,LINK/USD,6.30027,6.41155,6.1913,6.33897,129595.3928,821501.3069
7/5/22 4:00,LINK/USD,6.40458,6.53998,6.05714,6.25635,160724.5199,1005548.85
7/5/22 0:00,LINK/USD,6.42056,6.53998,6.05714,6.30027,137844.7221,868458.9675
7/4/22 4:00,LINK/USD,6.04013,6.44761,6.03295,6.40458,86412.72675,553437.2215
7/4/22 0:00,LINK/USD,6.20908,6.44578,6.01633,6.42056,122179.6377,784461.6945
7/3/22 4:00,LINK/USD,6.13545,6.23276,6.01,6.04013,121206.3467,732102.0909
7/3/22 0:00,LINK/USD,6.21633,6.23276,6.01,6.20908,119066.2013,739291.5692
7/2/22 4:00,LINK/USD,5.99192,6.2762,5.99192,6.13545,153353.5369,940892.9577
7/2/22 0:00,LINK/USD,6.07502,6.2762,5.98377,6.21633,134810.1822,838024.5801
7/1/22 4:00,LINK/USD,6.18411,6.23847,5.94,5.99192,122946.1233,736683.3351
7/1/22 0:00,LINK/USD,6.24655,6.41913,5.94,6.07502,135975.7208,826055.2236
6/30/22 15:00,LINK/USD,6.06343,6.41913,5.92764,6.02815,189512.849,1142411.881
6/30/22 4:00,LINK/USD,6.18356,6.41913,5.87283,6.18411,223581.8158,1382654.543
6/29/22 15:00,LINK/USD,6.38052,6.44047,5.87283,6.06343,206394.6151,1251459.301
6/29/22 4:00,LINK/USD,6.37426,6.44047,6.06692,6.18356,98652.8509,610025.8227
6/28/22 15:00,LINK/USD,6.71454,6.74516,6.18007,6.38052,141356.0361,901925.0154
6/28/22 4:00,LINK/USD,6.47673,7.22179,6.26571,6.37426,161092.768,1026847.187
6/27/22 15:00,LINK/USD,6.62686,7.22179,6.30073,6.71454,172980.1638,1161482.229
6/27/22 4:00,LINK/USD,6.90927,6.98559,6.30073,6.47673,190627.6452,1234643.788
6/26/22 15:00,LINK/USD,7.20146,7.20146,6.54998,6.62686,160331.3684,1062493.532
6/26/22 4:00,LINK/USD,7.17766,7.48079,6.66431,6.90927,119638.6866,826615.9883
6/25/22 15:00,LINK/USD,6.91808,7.48079,6.80864,7.20146,86795.81442,625056.5857
6/25/22 4:00,LINK/USD,7.20553,7.3635,6.80864,7.17766,91325.48265,655503.2638
6/24/22 15:00,LINK/USD,7.08842,7.43415,6.88739,6.91808,143564.4223,993190.1588
6/24/22 4:00,LINK/USD,7.11746,7.43415,6.94629,7.20553,166106.9835,1196888.853
6/23/22 15:00,LINK/USD,6.88099,7.3,6.65781,7.08842,195880.5144,1388483.356
6/23/22 4:00,LINK/USD,6.78123,7.25117,6.65781,7.11746,186874.9732,1330075.146
6/22/22 15:00,LINK/USD,6.89062,7.0674,6.45,6.88099,158713.4711,1092105.808
6/22/22 4:00,LINK/USD,6.62263,6.89062,6.45,6.78123,110738.1645,750940.9636
6/21/22 15:00,LINK/USD,7.38736,7.44386,6.56434,6.89062,206075.7045,1419989.371
6/21/22 4:00,LINK/USD,7.27255,7.27255,6.62263,6.62263,6472.212171,42863.06649
6/20/22 15:00,LINK/USD,7.1666,7.55,6.762,7.38736,246962.7226,1824402.539
6/20/22 4:00,LINK/USD,6.43506,7.29797,6.31737,7.27255,275701.007,2005049.359
6/19/22 15:00,LINK/USD,6.28227,7.26945,6.24214,7.1666,403215.7781,2889686.195
6/19/22 4:00,LINK/USD,5.98134,6.80039,5.87189,6.43506,296717.628,1909395.739
6/18/22 15:00,LINK/USD,5.73972,6.45901,5.40139,6.28227,390021.2282,2450218.661
6/18/22 4:00,LINK/USD,6.10366,6.2,5.40139,5.98134,437460.5388,2616600.219
6/17/22 15:00,LINK/USD,6.41938,6.48009,5.65905,5.73972,201391.4995,1155930.818
6/17/22 4:00,LINK/USD,6.40979,6.64166,6.04999,6.10366,200626.0025,1224552.906
6/16/22 15:00,LINK/USD,6.39645,6.80311,6.23774,6.41938,278054.4218,1784936.994
6/16/22 4:00,LINK/USD,6.98562,7.07516,6.1933,6.40979,308623.2267,1978210.072
6/15/22 15:00,LINK/USD,6.33512,7.4735,6.04931,6.39645,425509.584,2721750.778
6/15/22 4:00,LINK/USD,6.51,7.4735,6.04931,6.98562,251825.6819,1759158.52
6/14/22 15:00,LINK/USD,6.30343,6.91997,5.83032,6.33512,362267.3647,2295007.227
6/14/22 4:00,LINK/USD,6.28131,6.91997,5.97449,6.51,417714.847,2719323.654
6/13/22 15:00,LINK/USD,5.49,6.46822,5.36981,6.30343,565117.8468,3562180.789
6/13/22 4:00,LINK/USD,5.93057,6.36649,5.3,6.28131,598851.7743,3761573.638
6/12/22 15:00,LINK/USD,6.93915,7.13166,5.3,5.49,506529.8732,2780849.004
6/12/22 4:00,LINK/USD,6.6109,7.13166,5.71,5.93057,354808.3194,2104215.575
6/11/22 15:00,LINK/USD,7.25669,7.33196,6.44978,6.93915,194865.8606,1352203.437
6/11/22 4:00,LINK/USD,8.29329,8.41196,6.48002,6.6109,214108.1881,1415447.821
6/10/22 15:00,LINK/USD,8.79745,8.858,7.25669,7.25669,173653.62,1260150.488
6/10/22 4:00,LINK/USD,9.37626,9.37626,7.99529,8.29329,115263.5377,955913.9448
6/9/22 15:00,LINK/USD,9.29254,9.61673,8.40406,8.79745,119316.3869,1049679.948
6/9/22 4:00,LINK/USD,8.64305,9.61673,8.49487,9.37626,158777.163,1488735.963
6/8/22 15:00,LINK/USD,8.50204,9.58,8.45072,9.29254,155378.0847,1443857.067
6/8/22 4:00,LINK/USD,8.34011,8.95026,8.34011,8.64305,73737.60929,637317.844
6/7/22 15:00,LINK/USD,7.77724,8.98504,7.68972,8.50204,241085.5454,2049718.951
6/7/22 4:00,LINK/USD,7.57765,8.98504,7.42272,8.34011,228281.9182,1903896.309
6/6/22 15:00,LINK/USD,7.87727,7.98899,7.33181,7.77724,106585.6017,828941.8046
6/6/22 4:00,LINK/USD,7.99601,8.18902,7.33181,7.57765,154132.5019,1167962.153
6/5/22 15:00,LINK/USD,7.43887,8.18902,7.41983,7.87727,281468.1623,2217200.711
6/5/22 4:00,LINK/USD,7.35774,8.02475,7.25287,7.99601,219249.5882,1753121.9
6/4/22 15:00,LINK/USD,6.92711,7.46687,6.90202,7.43887,51523.19675,383274.3626
6/4/22 4:00,LINK/USD,6.73618,7.45975,6.73204,7.35774,101707.6985,748338.8015
6/3/22 15:00,LINK/USD,6.80961,6.96599,6.68159,6.92711,153671.0496,1064496.265
6/3/22 4:00,LINK/USD,7.09514,7.09514,6.68159,6.73618,78283.46319,527331.4991
6/2/22 15:00,LINK/USD,6.97535,7.24016,6.69642,6.80961,82140.58944,559345.3793
6/2/22 4:00,LINK/USD,6.84646,7.24016,6.80825,7.09514,91078.03587,646211.4154
6/1/22 15:00,LINK/USD,7.30353,7.32426,6.75,6.97535,88780.62947,619275.9637
6/1/22 4:00,LINK/USD,7.48614,7.65999,6.75,6.84646,104613.739,716233.7792
5/31/22 15:00,LINK/USD,7.34147,7.75652,7.2409,7.30353,169603.8246,1238706.621
5/31/22 4:00,LINK/USD,7.52512,7.75652,7.18174,7.48614,170027.6403,1272850.719
5/30/22 15:00,LINK/USD,7.14641,7.6306,7.13674,7.34147,158579.3634,1164205.639
5/30/22 4:00,LINK/USD,6.99756,7.6306,6.99756,7.52512,131362.8587,988521.2752
5/29/22 15:00,LINK/USD,6.70713,7.28991,6.61624,7.14641,58610.38965,418853.8747
5/29/22 4:00,LINK/USD,6.39526,7.08532,6.3713,6.99756,64824.16778,453611.0035
5/28/22 15:00,LINK/USD,6.48843,6.73979,6.34156,6.70713,54869.67257,368018.027
5/28/22 4:00,LINK/USD,6.34969,6.6427,6.34021,6.39526,24891.06035,159184.8026
5/27/22 15:00,LINK/USD,6.4401,6.55894,6.20001,6.48843,66716.34729,432884.3492
5/27/22 4:00,LINK/USD,6.50432,6.69426,6.20001,6.34969,84878.71252,538953.5121
5/26/22 15:00,LINK/USD,6.67967,6.88,6.25,6.4401,83785.06676,539584.2084
5/26/22 4:00,LINK/USD,7.00215,7.00215,6.289,6.50432,28376.36264,184568.943
5/25/22 15:00,LINK/USD,7.09,7.10203,6.25,6.67967,110781.1923,739981.8068
5/25/22 4:00,LINK/USD,7.33866,7.33866,6.9467,7.00215,2267.859515,15879.8925
5/24/22 15:00,LINK/USD,6.87999,7.40827,6.87561,7.09,137695.4451,976260.7056
5/24/22 4:00,LINK/USD,7.06168,7.40827,6.71067,7.33866,128659.9769,944191.8257
5/23/22 15:00,LINK/USD,7.49967,7.68716,6.71067,6.87999,91208.36722,627512.6544
5/23/22 4:00,LINK/USD,7.2732,7.68716,7,7.06168,101780.929,718744.351
5/22/22 15:00,LINK/USD,7.31164,7.6112,7.16812,7.49967,100058.818,750408.1156
5/22/22 4:00,LINK/USD,7.02557,7.4091,6.91612,7.2732,81819.78124,595091.6329
5/21/22 15:00,LINK/USD,7.04371,7.38733,6.91612,7.31164,58030.41987,424297.5391
5/21/22 4:00,LINK/USD,6.97434,7.10899,6.87731,7.02557,32253.12573,226596.5926
5/20/22 15:00,LINK/USD,6.98101,7.05156,6.75,7.04371,51555.40459,363141.3189
5/20/22 4:00,LINK/USD,7.1134,7.3307,6.75,6.97434,98833.50572,689298.4722
5/19/22 15:00,LINK/USD,7.02837,7.37889,6.95465,6.98101,159020.5447,1110124.013
5/19/22 4:00,LINK/USD,6.89966,7.37889,6.68265,7.1134,144650.1043,1028954.052
5/18/22 15:00,LINK/USD,7.09066,7.11965,6.64883,7.02837,107846.1105,757982.3675
5/18/22 4:00,LINK/USD,7.44143,7.58577,6.64883,6.89966,121988.2168,841677.2199
5/17/22 15:00,LINK/USD,7.58629,7.80938,7.04576,7.09066,166657.1614,1181709.268
5/17/22 4:00,LINK/USD,7.71468,7.96818,7.28868,7.44143,152416.2788,1134195.07
5/16/22 15:00,LINK/USD,7.26037,7.96818,7.20366,7.58629,97562.13874,740134.6775
5/16/22 4:00,LINK/USD,7.55445,7.74525,7.15137,7.71468,96569.39851,745002.0073
5/15/22 15:00,LINK/USD,7.60483,7.9763,7.15137,7.26037,93503.01083,678866.4548
5/15/22 4:00,LINK/USD,7.11189,7.9763,7.07557,7.55445,87260.56293,659205.5596
5/14/22 15:00,LINK/USD,6.70142,7.62962,6.63537,7.60483,98221.85413,746960.503
5/14/22 4:00,LINK/USD,7.26321,7.35822,6.63537,7.11189,114492.6993,814259.4832
5/13/22 15:00,LINK/USD,7.5645,7.56946,6.63864,6.70142,162535.9082,1089221.386
5/13/22 4:00,LINK/USD,7.1681,7.70767,7.00356,7.26321,226940.3069,1648315.106
5/12/22 15:00,LINK/USD,6.63,7.70767,6.28169,7.5645,360155.8039,2724398.579
5/12/22 4:00,LINK/USD,6.41913,7.24721,5.29708,7.1681,492352.3526,3529230.899
5/11/22 15:00,LINK/USD,8.04,8.04,5.29708,6.63,569503.8297,3775810.391
5/11/22 4:00,LINK/USD,8.66957,8.66957,6.38182,6.41913,363054.278,2330492.608
5/10/22 15:00,LINK/USD,8.81034,9.12415,6.91334,8.04,409220.7974,3290135.211
5/10/22 4:00,LINK/USD,8.52716,9.33371,8.1986,8.66957,194560.2009,1686753.281
5/9/22 15:00,LINK/USD,9.20341,9.33371,7.88227,8.81034,357359.503,3148458.724
5/9/22 4:00,LINK/USD,9.80765,9.93,7.88227,8.52716,349370.7958,2979140.675
5/8/22 15:00,LINK/USD,10.17066,10.2522,9.09,9.20341,125399.5599,1154103.564
5/8/22 4:00,LINK/USD,10.04025,10.3531,9.7,9.80765,56248.53954,551665.9888
5/7/22 15:00,LINK/USD,10.73569,10.75377,9.9,10.17066,91989.80796,935597.0602
5/7/22 4:00,LINK/USD,10.63727,10.83656,9.9,10.04025,82266.05046,825971.7131
5/6/22 15:00,LINK/USD,10.74162,10.89646,10.53377,10.73569,37172.92575,399077.0072
5/6/22 4:00,LINK/USD,10.97861,11.0229,10.4,10.63727,74727.45157,794896.0787
5/5/22 15:00,LINK/USD,11.39601,11.40309,10.4,10.74162,86082.34438,924663.832
5/5/22 4:00,LINK/USD,12.15908,12.1671,10.66,10.97861,62887.58652,690418.2862
5/4/22 15:00,LINK/USD,11.23286,12.28411,11.11426,11.39601,70558.14545,804081.3311
5/4/22 4:00,LINK/USD,11.20847,12.28411,11.11426,12.15908,75554.18974,918669.4374
5/3/22 15:00,LINK/USD,11.21311,11.5037,10.81,11.23286,73812.38574,829124.1953
5/3/22 4:00,LINK/USD,11.25804,11.51,10.81,11.20847,84167.03555,943383.6929
5/2/22 15:00,LINK/USD,11.20592,11.51,10.78104,11.21311,125683.5006,1409302.918
5/2/22 4:00,LINK/USD,11.22269,11.39074,10.78104,11.25804,119249.5503,1342516.207
5/1/22 15:00,LINK/USD,11.05882,11.48121,10.88,11.20592,79707.48207,893195.6675
5/1/22 4:00,LINK/USD,11.15,11.48121,10.914,11.22269,62886.05588,705750.7105
4/30/22 15:00,LINK/USD,11.69117,11.865,10.66216,11.05882,72992.27058,807208.3817
4/30/22 4:00,LINK/USD,12.14817,12.24101,10.66216,11.15,77788.58535,867342.7267
4/29/22 15:00,LINK/USD,12.26,12.32668,11.68778,11.69117,92371.0225,1079925.327
4/29/22 4:00,LINK/USD,12.51929,12.64352,11.83937,12.14817,95152.89429,1155933.536
4/28/22 15:00,LINK/USD,12.55369,12.85693,12.1,12.26,54185.946,664319.698
4/28/22 4:00,LINK/USD,12.62178,12.98014,12.4,12.51929,63079.95085,789716.1979
4/27/22 15:00,LINK/USD,12.56461,12.98014,12.4,12.55369,43470.80006,545718.948
4/27/22 4:00,LINK/USD,12.5128,12.83427,12.33286,12.62178,18694.03124,235951.9496
4/26/22 15:00,LINK/USD,12.82614,12.87041,12.1695,12.56461,96650.97246,1214381.775
4/26/22 4:00,LINK/USD,13.33464,13.47331,12.1695,12.5128,89391.58283,1118538.998
4/25/22 15:00,LINK/USD,13.01084,13.51562,12.81459,12.82614,59673.30135,765378.1174
4/25/22 4:00,LINK/USD,13.10252,13.51562,12.54006,13.33464,90299.12315,1204106.3
4/24/22 15:00,LINK/USD,13.50097,13.54037,12.54006,13.01084,89570.38972,1165386.009
4/24/22 4:00,LINK/USD,13.55621,13.62381,12.85706,13.10252,52572.72525,688835.184
4/23/22 15:00,LINK/USD,13.53715,13.62381,13.23477,13.50097,35346.40069,477210.6954
4/23/22 4:00,LINK/USD,13.44163,13.64129,13.23477,13.55621,32232.22981,436946.8761
4/22/22 15:00,LINK/USD,13.59812,13.84729,13.28406,13.53715,52025.62812,704278.7317
4/22/22 4:00,LINK/USD,13.74999,13.88828,13.3918,13.44163,56995.499,766112.4092
4/21/22 15:00,LINK/USD,14.17641,14.24118,13.37966,13.59812,76405.95354,1038977.325
4/21/22 4:00,LINK/USD,14.17202,14.38,13.37966,13.74999,76994.12952,1058668.511
4/20/22 15:00,LINK/USD,14.09871,14.38,13.7207,14.17641,33095.61036,469176.9417
4/20/22 4:00,LINK/USD,14.17893,14.2611,14.0654,14.17202,2744.670373,38897.52342
4/19/22 15:00,LINK/USD,14.33032,14.50098,14.02606,14.09871,72079.86507,1016233.115
4/19/22 4:00,LINK/USD,13.8907,14.41058,13.8399,14.17893,60510.39957,857972.7197
4/18/22 15:00,LINK/USD,13.35094,14.41058,13.21067,14.33032,95413.61959,1367307.701
4/18/22 4:00,LINK/USD,13.83301,14.21,13.17102,13.8907,111304.0003,1546090.477
4/17/22 15:00,LINK/USD,14.45571,14.53033,13.17102,13.35094,65722.54858,877457.8028
4/17/22 4:00,LINK/USD,14.2822,14.63,13.66043,13.83301,47906.59355,662692.3876
4/16/22 15:00,LINK/USD,14.18218,14.63,13.85026,14.45571,64893.19028,938077.1397
4/16/22 4:00,LINK/USD,14.07669,14.40987,13.85026,14.2822,59003.13574,842694.5853
4/15/22 15:00,LINK/USD,13.9274,14.25,13.80899,14.18218,37909.38649,537637.7429
4/15/22 4:00,LINK/USD,13.88,14.25,13.71024,14.07669,32274.20421,454313.9676
4/14/22 15:00,LINK/USD,13.81545,14.05264,13.32869,13.9274,55847.77735,777814.3343
4/14/22 4:00,LINK/USD,14.17699,14.23377,13.32869,13.88,83446.25638,1158234.039
4/13/22 15:00,LINK/USD,13.98348,14.31803,13.71594,13.81545,65995.60157,911758.9337
4/13/22 4:00,LINK/USD,14.00001,14.31803,14.00001,14.17699,24603.2107,348799.472
4/12/22 15:00,LINK/USD,13.9484,14.1687,13.6362,13.98348,54776.84983,765970.9841
4/12/22 4:00,LINK/USD,13.78932,14.3261,13.6362,14.00001,64659.35659,905231.6388
4/11/22 15:00,LINK/USD,14.01051,14.3261,13.51662,13.9484,85298.10187,1189772.044
4/11/22 4:00,LINK/USD,14.89938,15.0111,13.51662,13.78932,89368.52049,1232331.127
4/10/22 15:00,LINK/USD,15.42546,15.93264,13.95142,14.01051,72027.67238,1009144.424
4/10/22 4:00,LINK/USD,15.55552,15.93264,14.79655,14.89938,41123.74787,612718.3465
4/9/22 15:00,LINK/USD,15.33001,15.63368,15.18376,15.42546,15952.29579,246071.5007
4/9/22 4:00,LINK/USD,15.33567,15.57449,15.18376,15.55552,16104.02726,250506.5182
4/8/22 15:00,LINK/USD,15.74071,15.7838,15.03983,15.33001,48074.2701,736979.0413
4/8/22 4:00,LINK/USD,15.8838,15.91388,15.03983,15.33567,74734.33698,1146101.13
4/7/22 15:00,LINK/USD,15.58599,15.91388,15.20475,15.74071,62010.30662,976086.2535
4/7/22 4:00,LINK/USD,15.37153,15.9,15.31818,15.8838,69047.38097,1096734.79
