date,symbol,close,Volume ZEC,Volume USD,daily_return
2022-08-20 04:00:00,ZEC/USD,63.34,364.783241,23105.37048,-0.023736128236744647
2022-08-20 00:00:00,ZEC/USD,63.03,162.846142,10264.19233,-0.004894221660877829
2022-08-19 04:00:00,ZEC/USD,63.72,911.465105,58078.55649,0.01094716801523088
2022-08-19 00:00:00,ZEC/USD,62.19,1396.84456,86869.76319,-0.02401129943502822
2022-08-18 04:00:00,ZEC/USD,68.27,2158.522524,147362.3327,0.09776491397330767
2022-08-18 00:00:00,ZEC/USD,70.4,2648.393972,186446.9356,0.031199648454665496
2022-08-17 04:00:00,ZEC/USD,75.02,2066.095893,154998.5139,0.06562499999999982
2022-08-17 00:00:00,ZEC/USD,74.04,1373.613546,101702.3469,-0.013063183151159508
2022-08-16 04:00:00,ZEC/USD,77.11,915.1024,70563.54606,0.04146407347379788
2022-08-16 00:00:00,ZEC/USD,75.93,622.620618,47275.58352,-0.015302814161587297
2022-08-15 04:00:00,ZEC/USD,73.7,309.898117,22839.49122,-0.029369155801396096
2022-08-15 00:00:00,ZEC/USD,73.7,311.720766,22973.82045,0.0
2022-08-14 04:00:00,ZEC/USD,74.65,792.770156,59180.29215,0.012890094979647326
2022-08-14 00:00:00,ZEC/USD,73.82,1018.156474,75160.31091,-0.01111855324849309
2022-08-13 04:00:00,ZEC/USD,76.76,368.864825,28314.06397,0.039826605256028325
2022-08-13 00:00:00,ZEC/USD,76.2,698.011441,53188.4718,-0.007295466388744121
2022-08-12 04:00:00,ZEC/USD,78.61,2960.27115,232706.9151,0.03162729658792651
2022-08-12 00:00:00,ZEC/USD,77.22,2780.693355,214725.1409,-0.017682228724080873
2022-08-11 04:00:00,ZEC/USD,79.3,427.417527,33894.20989,0.026936026936026813
2022-08-11 00:00:00,ZEC/USD,79.18,2228.668715,176465.9889,-0.0015132408575030398
2022-08-10 04:00:00,ZEC/USD,78.52,3717.972083,291935.168,-0.008335438241980464
2022-08-10 00:00:00,ZEC/USD,78.53,5378.277309,422356.1171,0.00012735608762115547
2022-08-09 04:00:00,ZEC/USD,75.92,5182.527241,393457.4681,-0.03323570609957982
2022-08-09 00:00:00,ZEC/USD,80.0,5683.500362,454680.029,0.05374077976817704
2022-08-08 04:00:00,ZEC/USD,80.74,6951.872796,561294.2095,0.00924999999999998
2022-08-08 00:00:00,ZEC/USD,77.56,4732.274174,367035.1849,-0.03938568243745344
2022-08-07 04:00:00,ZEC/USD,70.77,5181.099056,366666.3802,-0.08754512635379064
2022-08-07 00:00:00,ZEC/USD,70.07,5479.247292,383930.8578,-0.009891196834817095
2022-08-06 04:00:00,ZEC/USD,67.27,830.983521,55900.26146,-0.03996003996003994
2022-08-06 00:00:00,ZEC/USD,67.88,761.757941,51708.12904,0.009067935186561682
2022-08-05 04:00:00,ZEC/USD,68.3,2340.658187,159866.9542,0.006187389510901697
2022-08-05 00:00:00,ZEC/USD,69.19,2836.682462,196270.0595,0.013030746705710028
2022-08-04 04:00:00,ZEC/USD,68.0,6002.538236,408172.6,-0.017199017199017175
2022-08-04 00:00:00,ZEC/USD,64.66,6339.376003,409904.0524,-0.0491176470588236
2022-08-03 04:00:00,ZEC/USD,62.6,5149.340674,322348.7262,-0.03185895453139487
2022-08-03 00:00:00,ZEC/USD,61.6,4902.950558,302021.7544,-0.015974440894568676
2022-08-02 04:00:00,ZEC/USD,61.14,1069.29302,65376.57524,-0.007467532467532512
2022-08-02 00:00:00,ZEC/USD,61.49,1094.154897,67279.58462,0.005724566568531264
2022-08-01 04:00:00,ZEC/USD,59.45,746.206115,44361.95354,-0.03317612619938204
2022-08-01 00:00:00,ZEC/USD,62.64,631.058569,39529.50876,0.0536585365853659
2022-07-31 04:00:00,ZEC/USD,65.22,4144.856335,270327.5302,0.04118773946360155
2022-07-31 00:00:00,ZEC/USD,64.54,4097.630979,264461.1034,-0.010426249616681926
2022-07-30 04:00:00,ZEC/USD,65.46,4309.216666,282081.323,0.014254725751471797
2022-07-30 00:00:00,ZEC/USD,65.01,4173.019091,271287.9711,-0.006874427131072225
2022-07-29 04:00:00,ZEC/USD,63.64,3316.698722,211074.7067,-0.021073680972158226
2022-07-29 00:00:00,ZEC/USD,63.74,4505.73505,287195.5521,0.001571338780641085
2022-07-28 04:00:00,ZEC/USD,65.31,3630.984614,237139.6051,0.02463131471603397
2022-07-28 00:00:00,ZEC/USD,63.65,4525.080895,288021.399,-0.025417240851324463
2022-07-27 04:00:00,ZEC/USD,62.15,1815.667166,112843.7144,-0.02356637863315003
2022-07-27 00:00:00,ZEC/USD,61.6,1191.060566,73369.33087,-0.008849557522123797
2022-07-26 04:00:00,ZEC/USD,54.45,543.512936,29594.27937,-0.11607142857142849
2022-07-26 00:00:00,ZEC/USD,55.6,902.67632,50188.80339,0.02112029384756653
2022-07-25 04:00:00,ZEC/USD,54.15,1021.999929,55341.29616,-0.026079136690647542
2022-07-25 00:00:00,ZEC/USD,54.32,1927.416822,104697.2818,0.0031394275161589213
2022-07-24 04:00:00,ZEC/USD,56.33,1553.292767,87496.98157,0.037002945508100016
2022-07-24 00:00:00,ZEC/USD,59.08,1518.480109,89711.80484,0.04881945677259014
2022-07-23 04:00:00,ZEC/USD,58.78,7465.310958,438810.9781,-0.005077860528097444
2022-07-23 00:00:00,ZEC/USD,59.18,6234.879903,368980.1927,0.006805035726437536
2022-07-22 04:00:00,ZEC/USD,61.73,1024.620922,63249.84952,0.043088881378844146
2022-07-22 00:00:00,ZEC/USD,60.11,1161.070178,69791.9284,-0.02624331767374044
2022-07-21 04:00:00,ZEC/USD,61.72,1189.60516,73422.43048,0.026784228913658392
2022-07-21 00:00:00,ZEC/USD,61.87,2259.262407,139780.5651,0.0024303305249513407
2022-07-20 04:00:00,ZEC/USD,59.97,5612.648796,336590.5483,-0.03070955228705352
2022-07-20 00:00:00,ZEC/USD,62.08,5725.995096,355469.7756,0.03518425879606468
2022-07-19 04:00:00,ZEC/USD,66.03,4322.855765,285438.1662,0.06362757731958757
2022-07-19 00:00:00,ZEC/USD,64.48,5634.399133,363306.0561,-0.023474178403755874
2022-07-18 04:00:00,ZEC/USD,63.17,7024.500848,443737.7186,-0.020316377171215927
2022-07-18 00:00:00,ZEC/USD,65.99,5769.566882,380733.7185,0.04464144372328627
2022-07-17 04:00:00,ZEC/USD,61.73,3769.149051,232669.5709,-0.06455523564176391
2022-07-17 00:00:00,ZEC/USD,59.31,3193.536824,189408.669,-0.03920298072250117
2022-07-16 04:00:00,ZEC/USD,62.95,4844.879241,304985.1482,0.061372449839824705
2022-07-16 00:00:00,ZEC/USD,63.11,4347.028493,274340.9682,0.002541699761715588
2022-07-15 04:00:00,ZEC/USD,58.62,3575.11384,209573.1733,-0.07114561876089376
2022-07-15 00:00:00,ZEC/USD,58.43,3322.179463,194114.946,-0.003241214602524689
2022-07-14 04:00:00,ZEC/USD,57.74,5550.47165,320484.2331,-0.011809002224884457
2022-07-14 00:00:00,ZEC/USD,57.73,5598.62828,323208.8106,-0.0001731901627988197
2022-07-13 04:00:00,ZEC/USD,54.31,172.11197,9347.401091,-0.05924129568681791
2022-07-13 00:00:00,ZEC/USD,54.92,867.481741,47642.09722,0.011231817344871997
2022-07-12 04:00:00,ZEC/USD,52.45,489.561193,25677.48457,-0.0449745083758194
2022-07-12 00:00:00,ZEC/USD,51.96,1042.910105,54189.60906,-0.0093422306959009
2022-07-11 04:00:00,ZEC/USD,54.37,4913.360984,267139.4367,0.046381832178598925
2022-07-11 00:00:00,ZEC/USD,55.44,5626.391017,311927.118,0.019679970572006544
2022-07-10 04:00:00,ZEC/USD,58.6,2694.74321,157911.9521,0.05699855699855716
2022-07-10 00:00:00,ZEC/USD,59.52,1469.200677,87446.8243,0.015699658703071773
2022-07-09 04:00:00,ZEC/USD,59.8,1821.594267,108931.3372,0.0047043010752687575
2022-07-09 00:00:00,ZEC/USD,61.33,1834.400188,112503.7635,0.025585284280936538
2022-07-08 04:00:00,ZEC/USD,60.7,5259.40969,319246.1682,-0.010272297407467712
2022-07-08 00:00:00,ZEC/USD,59.38,5276.559027,313322.075,-0.021746293245469506
2022-07-07 04:00:00,ZEC/USD,60.62,4102.231771,248677.29,0.020882452004041596
2022-07-07 00:00:00,ZEC/USD,60.04,4058.570061,243676.5465,-0.009567799406136612
2022-07-06 04:00:00,ZEC/USD,58.2,637.685993,37113.32479,-0.030646235842771374
2022-07-06 00:00:00,ZEC/USD,58.05,2506.066011,145477.1319,-0.002577319587628968
2022-07-05 04:00:00,ZEC/USD,57.03,4629.354948,264012.1127,-0.017571059431524483
2022-07-05 00:00:00,ZEC/USD,57.07,4180.850333,238601.1285,0.0007013852358408457
2022-07-04 04:00:00,ZEC/USD,58.27,3599.56268,209746.5174,0.02102680918170674
2022-07-04 00:00:00,ZEC/USD,58.07,3982.24539,231248.9898,-0.0034322979234597817
2022-07-03 04:00:00,ZEC/USD,53.16,3213.782218,170844.6627,-0.08455312553814365
2022-07-03 00:00:00,ZEC/USD,54.45,3092.834941,168404.8625,0.024266365688487612
2022-07-02 04:00:00,ZEC/USD,53.61,3278.432833,175756.7842,-0.015426997245179153
2022-07-02 00:00:00,ZEC/USD,54.12,2309.936721,125013.7753,0.009513150531617276
2022-07-01 04:00:00,ZEC/USD,52.33,1095.089818,57306.05018,-0.03307464892830747
2022-07-01 00:00:00,ZEC/USD,53.36,809.756066,43208.58368,0.0196827823428245
2022-06-30 13:00:00,ZEC/USD,52.71,1087.04641,57298.21627,-0.012181409295352275
2022-06-30 04:00:00,ZEC/USD,53.25,1818.978788,96860.62046,0.010244735344336897
2022-06-29 13:00:00,ZEC/USD,53.43,2202.418896,117675.2416,0.0033802816901409294
2022-06-29 04:00:00,ZEC/USD,56.42,647.591578,36537.11683,0.05596107055961075
2022-06-28 13:00:00,ZEC/USD,58.64,1737.852568,101907.6746,0.039347749025168355
2022-06-28 04:00:00,ZEC/USD,59.15,2008.091391,118778.6058,0.008697135061391581
2022-06-27 13:00:00,ZEC/USD,62.73,3506.668516,219973.316,0.060524091293322035
2022-06-27 04:00:00,ZEC/USD,61.28,4360.731658,267225.636,-0.02311493703172318
2022-06-26 13:00:00,ZEC/USD,64.92,4535.322007,294433.1047,0.05939947780678856
2022-06-26 04:00:00,ZEC/USD,65.23,3261.847995,212770.3447,0.0047751078250153345
2022-06-25 13:00:00,ZEC/USD,68.88,1767.509802,121746.0752,0.05595584853594948
2022-06-25 04:00:00,ZEC/USD,68.38,2453.773115,167789.0056,-0.007259001161440182
2022-06-24 13:00:00,ZEC/USD,65.55,4250.670505,278631.4516,-0.04138637028370862
2022-06-24 04:00:00,ZEC/USD,69.42,4657.325902,323311.5641,0.05903890160183067
2022-06-23 13:00:00,ZEC/USD,67.44,3860.887065,260378.2237,-0.028522039757994833
2022-06-23 04:00:00,ZEC/USD,64.95,4045.447958,262751.8449,-0.03692170818505336
2022-06-22 13:00:00,ZEC/USD,64.37,4475.631719,288096.4138,-0.008929946112394171
2022-06-22 04:00:00,ZEC/USD,63.27,2760.639679,174665.6725,-0.01708870591890632
2022-06-21 13:00:00,ZEC/USD,63.43,2178.250346,138166.4194,0.00252884463410763
2022-06-21 04:00:00,ZEC/USD,63.73,29.710317,1893.438502,0.0047296232066844635
2022-06-20 13:00:00,ZEC/USD,67.14,1575.783903,105798.1312,0.0535069825827712
2022-06-20 04:00:00,ZEC/USD,65.04,675.104221,43908.77853,-0.03127792672028584
2022-06-19 13:00:00,ZEC/USD,66.5,2673.443832,177784.0148,0.022447724477244746
2022-06-19 04:00:00,ZEC/USD,66.09,3119.398206,206161.0274,-0.006165413533834485
2022-06-18 13:00:00,ZEC/USD,61.49,3794.118322,233300.3356,-0.06960205779996975
2022-06-18 04:00:00,ZEC/USD,58.36,3858.199082,225164.4984,-0.0509025857863068
2022-06-17 13:00:00,ZEC/USD,58.23,2808.373975,163531.6166,-0.0022275531185743658
2022-06-17 04:00:00,ZEC/USD,61.36,2008.764785,123257.8072,0.0537523613257771
2022-06-16 13:00:00,ZEC/USD,62.41,3668.982534,228981.1999,0.01711212516297267
2022-06-16 04:00:00,ZEC/USD,61.47,4318.525146,265459.7407,-0.015061688831917941
2022-06-15 13:00:00,ZEC/USD,63.34,3675.301369,232793.5887,0.03042134374491634
2022-06-15 04:00:00,ZEC/USD,67.03,1612.851918,108109.4641,0.05825702557625512
2022-06-14 13:00:00,ZEC/USD,61.56,2786.455975,171534.2298,-0.0816052513799791
2022-06-14 04:00:00,ZEC/USD,62.33,2492.44021,155353.7983,0.01250812215724495
2022-06-13 13:00:00,ZEC/USD,63.77,4793.816307,305701.6659,0.023102839724049584
2022-06-13 04:00:00,ZEC/USD,64.91,5299.024911,343959.707,0.017876744550729073
2022-06-12 13:00:00,ZEC/USD,65.82,3387.8874,222990.7487,0.014019411492836253
2022-06-12 04:00:00,ZEC/USD,72.06,2674.086538,192694.6759,0.09480401093892454
2022-06-11 13:00:00,ZEC/USD,76.32,2367.656151,180699.5174,0.05911740216486239
2022-06-11 04:00:00,ZEC/USD,76.2,2398.102529,182735.4127,-0.0015723270440249904
2022-06-10 13:00:00,ZEC/USD,81.48,1429.078749,116441.3365,0.06929133858267722
2022-06-10 04:00:00,ZEC/USD,86.96,2047.406503,178042.4695,0.06725576828669588
2022-06-09 13:00:00,ZEC/USD,88.35,2603.411944,230011.4453,0.015984360625574956
2022-06-09 04:00:00,ZEC/USD,92.57,2696.161816,249583.6993,0.04776457272212786
2022-06-08 13:00:00,ZEC/USD,92.31,2804.194726,258855.2152,-0.002808685319217741
2022-06-08 04:00:00,ZEC/USD,92.51,1546.568489,143073.0509,0.0021666125013541926
2022-06-07 13:00:00,ZEC/USD,90.16,3046.403686,274663.7563,-0.02540265917198148
2022-06-07 04:00:00,ZEC/USD,90.69,2207.435002,200192.2803,0.005878438331854419
2022-06-06 13:00:00,ZEC/USD,90.76,2455.943176,222901.4027,0.0007718601830413174
2022-06-06 04:00:00,ZEC/USD,90.0,2930.057473,263705.1726,-0.008373732921992172
2022-06-05 13:00:00,ZEC/USD,93.47,2352.892537,219924.8654,0.038555555555555454
2022-06-05 04:00:00,ZEC/USD,93.59,2714.805475,254078.6444,0.0012838343853642797
2022-06-04 13:00:00,ZEC/USD,89.16,3421.70369,305079.101,-0.04733411689283051
2022-06-04 04:00:00,ZEC/USD,89.06,3363.516969,299554.8213,-0.0011215791834903177
2022-06-03 13:00:00,ZEC/USD,88.53,1478.165155,130861.9612,-0.005951044239838277
2022-06-03 04:00:00,ZEC/USD,87.52,384.964401,33692.08438,-0.011408562069355033
2022-06-02 13:00:00,ZEC/USD,88.11,1220.47189,107535.7782,0.006741316270566733
2022-06-02 04:00:00,ZEC/USD,91.3,802.915093,73306.14799,0.036204744069912476
2022-06-01 13:00:00,ZEC/USD,90.21,1504.871338,135754.4434,-0.011938663745892697
2022-06-01 04:00:00,ZEC/USD,88.73,2312.956866,205228.6627,-0.016406163396519124
2022-05-31 13:00:00,ZEC/USD,93.93,2317.046458,217640.1738,0.05860475600135251
2022-05-31 04:00:00,ZEC/USD,92.74,3008.914621,279046.742,-0.012669008836367679
2022-05-30 13:00:00,ZEC/USD,93.25,4618.966917,430718.665,0.005499245201639136
2022-05-30 04:00:00,ZEC/USD,98.49,3392.634831,334140.6045,0.05619302949061655
2022-05-29 13:00:00,ZEC/USD,94.77,3772.734376,357542.0368,-0.03777033201340241
2022-05-29 04:00:00,ZEC/USD,93.79,4876.872947,457401.9137,-0.010340825155639832
2022-05-28 13:00:00,ZEC/USD,87.6,3333.11159,291980.5753,-0.06599850730355061
2022-05-28 04:00:00,ZEC/USD,85.6,1913.575688,163802.0789,-0.022831050228310557
2022-05-27 13:00:00,ZEC/USD,87.66,842.732465,73873.92788,0.024065420560747786
2022-05-27 04:00:00,ZEC/USD,86.7,1109.045009,96154.20228,-0.010951403148528382
2022-05-26 13:00:00,ZEC/USD,89.08,3288.081847,292902.3309,0.027450980392156765
2022-05-26 04:00:00,ZEC/USD,86.59,1684.836306,145889.9757,-0.027952402334979753
2022-05-25 13:00:00,ZEC/USD,85.26,7576.914333,646007.716,-0.015359741309620034
2022-05-25 04:00:00,ZEC/USD,95.72,3.72102,356.1760344,0.12268355618109306
2022-05-24 13:00:00,ZEC/USD,97.77,3669.685829,358785.1835,0.02141663184287501
2022-05-24 04:00:00,ZEC/USD,101.12,3684.6257,372589.3508,0.03426408918891277
2022-05-23 13:00:00,ZEC/USD,97.1,3202.784452,310990.3703,-0.03975474683544311
2022-05-23 04:00:00,ZEC/USD,99.53,3646.722032,362958.2438,0.02502574665293511
2022-05-22 13:00:00,ZEC/USD,108.81,3854.482882,419406.2824,0.09323821963227164
2022-05-22 04:00:00,ZEC/USD,106.66,5160.732733,550443.7533,-0.019759213307600443
2022-05-21 13:00:00,ZEC/USD,108.54,2626.70312,285102.3566,0.017626101631352142
2022-05-21 04:00:00,ZEC/USD,103.32,1158.071978,119651.9968,-0.04809286898839149
2022-05-20 13:00:00,ZEC/USD,102.15,2052.167993,209628.9605,-0.011324041811846541
2022-05-20 04:00:00,ZEC/USD,104.78,1767.167714,185163.8331,0.02574645129711195
2022-05-19 13:00:00,ZEC/USD,105.87,2319.896378,245607.4295,0.010402748616148205
2022-05-19 04:00:00,ZEC/USD,106.12,2741.976742,290978.5719,0.002361386606215099
2022-05-18 13:00:00,ZEC/USD,100.99,3196.43216,322807.6838,-0.04834150018846595
2022-05-18 04:00:00,ZEC/USD,100.94,2924.857683,295235.1345,-0.0004950985246063855
2022-05-17 13:00:00,ZEC/USD,106.46,10692.96222,1138372.757,0.05468595205072324
2022-05-17 04:00:00,ZEC/USD,110.17,11327.78728,1247982.324,0.034848769490888776
2022-05-16 13:00:00,ZEC/USD,107.08,1994.706992,213593.2247,-0.028047562857402175
2022-05-16 04:00:00,ZEC/USD,105.53,1027.413241,108422.9193,-0.014475158759805762
2022-05-15 13:00:00,ZEC/USD,107.24,2089.703427,224099.7955,0.01620392305505547
2022-05-15 04:00:00,ZEC/USD,108.22,2533.465456,274171.6316,0.009138381201044377
2022-05-14 13:00:00,ZEC/USD,107.18,4439.763233,475853.8233,-0.0096100535945296
2022-05-14 04:00:00,ZEC/USD,105.31,5302.929869,558451.5445,-0.017447284941220387
2022-05-13 13:00:00,ZEC/USD,88.24,11996.89979,1058606.437,-0.16209286867344042
2022-05-13 04:00:00,ZEC/USD,102.01,11618.58112,1185211.46,0.15605167724388047
2022-05-12 13:00:00,ZEC/USD,98.19,7748.633138,760838.2878,-0.037447309087344394
2022-05-12 04:00:00,ZEC/USD,96.14,13155.60834,1264780.186,-0.02087788980547911
2022-05-11 13:00:00,ZEC/USD,74.95,17620.82857,1320681.101,-0.2204077387143748
2022-05-11 04:00:00,ZEC/USD,73.76,9488.081136,699840.8646,-0.01587725150100061
2022-05-10 13:00:00,ZEC/USD,81.51,11665.91962,950889.1081,0.10507049891540121
2022-05-10 04:00:00,ZEC/USD,92.86,6974.481815,647650.3813,0.13924671819408663
2022-05-09 13:00:00,ZEC/USD,104.13,5250.469563,546731.3956,0.12136549644626315
2022-05-09 04:00:00,ZEC/USD,95.53,5656.797109,540393.8278,-0.08258907135311622
2022-05-08 13:00:00,ZEC/USD,103.83,1558.726333,161842.5552,0.08688370145504032
2022-05-08 04:00:00,ZEC/USD,111.95,741.53916,83015.30896,0.07820475777713565
2022-05-07 13:00:00,ZEC/USD,113.64,1486.448914,168920.0546,0.015096025011165581
2022-05-07 04:00:00,ZEC/USD,111.1,1862.419912,206914.8522,-0.022351284758887813
2022-05-06 13:00:00,ZEC/USD,118.73,1116.730435,132589.4045,0.06867686768676884
2022-05-06 04:00:00,ZEC/USD,120.14,2035.115666,244498.7961,0.011875684325781233
2022-05-05 13:00:00,ZEC/USD,123.54,3252.640345,401831.1882,0.028300316297652728
2022-05-05 04:00:00,ZEC/USD,127.11,2250.691082,286085.3434,0.028897523069451037
2022-05-04 13:00:00,ZEC/USD,136.74,4354.353747,595414.3314,0.07576115175831966
2022-05-04 04:00:00,ZEC/USD,138.01,5301.117716,731607.256,0.009287699283311301
2022-05-03 13:00:00,ZEC/USD,123.89,4114.645169,509763.39,-0.10231142670820947
2022-05-03 04:00:00,ZEC/USD,121.25,2912.741972,353169.9641,-0.021309225926224862
2022-05-02 13:00:00,ZEC/USD,123.57,2453.915404,303230.3265,0.019134020618556624
2022-05-02 04:00:00,ZEC/USD,123.84,2755.208406,341205.009,0.002184996358339575
2022-05-01 13:00:00,ZEC/USD,117.11,3831.443854,448700.3897,-0.054344315245478114
2022-05-01 04:00:00,ZEC/USD,123.67,3772.474067,466541.8679,0.05601571172402009
2022-04-30 13:00:00,ZEC/USD,118.63,3425.968675,406422.6639,-0.04075361850084913
2022-04-30 04:00:00,ZEC/USD,118.53,3094.803907,366827.1071,-0.0008429570934839203
2022-04-29 13:00:00,ZEC/USD,130.08,4814.229336,626234.952,0.09744368514300183
2022-04-29 04:00:00,ZEC/USD,131.88,6706.609386,884467.6458,0.013837638376383632
2022-04-28 13:00:00,ZEC/USD,135.18,5353.97134,723749.8457,0.025022747952684332
2022-04-28 04:00:00,ZEC/USD,144.07,3505.240217,504999.9581,0.06576416629678938
2022-04-27 13:00:00,ZEC/USD,149.73,2055.477969,307766.7163,0.03928645797181929
2022-04-27 04:00:00,ZEC/USD,148.56,817.753994,121485.5333,-0.007814065317571561
2022-04-26 13:00:00,ZEC/USD,147.68,4055.375795,598897.8974,-0.005923532579429125
2022-04-26 04:00:00,ZEC/USD,146.64,3994.308998,585725.4715,-0.007042253521126862
2022-04-25 13:00:00,ZEC/USD,167.08,2591.707164,433022.433,0.13938897981451182
2022-04-25 04:00:00,ZEC/USD,163.93,3168.136654,519352.6417,-0.01885324395499166
2022-04-24 13:00:00,ZEC/USD,151.58,2979.495965,451631.9984,-0.07533703409992065
2022-04-24 04:00:00,ZEC/USD,159.47,3070.933311,489721.7351,0.05205172186304252
2022-04-23 13:00:00,ZEC/USD,159.4,1546.099165,246448.2069,-0.00043895403524174537
2022-04-23 04:00:00,ZEC/USD,156.21,1472.014265,229943.3483,-0.02001254705144284
2022-04-22 13:00:00,ZEC/USD,156.33,2786.183659,435564.0914,0.0007681966583445998
2022-04-22 04:00:00,ZEC/USD,154.62,2194.819401,339362.9758,-0.010938399539435872
2022-04-21 13:00:00,ZEC/USD,162.44,2470.893858,401371.9983,0.05057560470831701
2022-04-21 04:00:00,ZEC/USD,166.94,2261.471815,377530.1048,0.0277025363211032
2022-04-20 13:00:00,ZEC/USD,164.92,2163.439776,356794.4879,-0.0121001557445789
2022-04-20 04:00:00,ZEC/USD,163.47,578.226869,94522.74628,-0.008792141644433649
2022-04-19 13:00:00,ZEC/USD,159.27,4164.105348,663217.0588,-0.02569278766746186
2022-04-19 04:00:00,ZEC/USD,156.42,4036.446921,631381.0274,-0.01789414202298001
2022-04-18 13:00:00,ZEC/USD,158.3,2605.765914,412492.7442,0.012018923411328597
2022-04-18 04:00:00,ZEC/USD,155.22,2852.816109,442814.1164,-0.019456727732154233
2022-04-17 13:00:00,ZEC/USD,140.27,2522.790597,353871.837,-0.0963149078726967
2022-04-17 04:00:00,ZEC/USD,140.99,2076.123547,292712.6589,0.0051329578669707665
2022-04-16 13:00:00,ZEC/USD,144.17,499.038482,71946.37795,0.022554791119937523
2022-04-16 04:00:00,ZEC/USD,142.4,456.074719,64945.03999,-0.012277172782132029
2022-04-15 13:00:00,ZEC/USD,145.18,1283.09455,186279.6668,0.01952247191011236
2022-04-15 04:00:00,ZEC/USD,145.9,1381.956733,201627.4873,0.00495936079349768
2022-04-14 13:00:00,ZEC/USD,145.72,2470.499835,360001.236,-0.0012337217272104795
2022-04-14 04:00:00,ZEC/USD,146.39,2516.590353,368403.6618,0.004597858907493757
2022-04-13 13:00:00,ZEC/USD,151.98,2595.120841,394406.4654,0.03818566841997417
2022-04-13 04:00:00,ZEC/USD,152.88,605.189507,92521.37183,0.005921831819976298
2022-04-12 13:00:00,ZEC/USD,145.15,655.857237,95197.67795,-0.050562532705389795
2022-04-12 04:00:00,ZEC/USD,146.45,632.080217,92568.14778,0.008956252152945154
2022-04-11 13:00:00,ZEC/USD,148.34,4459.218052,661480.4058,0.012905428473881875
2022-04-11 04:00:00,ZEC/USD,142.61,5217.983553,744136.6345,-0.038627477416745215
2022-04-10 13:00:00,ZEC/USD,152.92,1647.320764,251908.2912,0.0722950704719163
2022-04-10 04:00:00,ZEC/USD,159.78,839.497824,134134.9623,0.04486005754642952
2022-04-09 13:00:00,ZEC/USD,165.32,1624.531621,268567.5676,0.03467267492802595
2022-04-09 04:00:00,ZEC/USD,169.25,2869.234177,485617.8845,0.023772078393418772
2022-04-08 13:00:00,ZEC/USD,169.31,5585.616184,945700.6761,0.0003545051698670143
2022-04-08 04:00:00,ZEC/USD,163.57,4533.749606,741585.4231,-0.033902309373338935
2022-04-07 13:00:00,ZEC/USD,171.49,3455.785044,592632.5772,0.04841963685272366
2022-04-07 04:00:00,ZEC/USD,174.42,3594.548121,626961.0833,0.017085544346608916
2022-04-06 13:00:00,ZEC/USD,164.35,1640.635492,269638.4431,-0.057734204793028265
2022-04-06 04:00:00,ZEC/USD,161.83,592.571131,95895.78613,-0.015333130514146531
2022-04-05 13:00:00,ZEC/USD,170.0,2927.144593,497614.5808,0.05048507693258353
2022-04-05 04:00:00,ZEC/USD,168.88,2191.636495,370123.5713,-0.0065882352941176725
2022-04-04 13:00:00,ZEC/USD,174.52,2753.895896,480609.9118,0.03339649455234506
2022-04-04 04:00:00,ZEC/USD,173.75,2726.799064,473781.3374,-0.004412101764840748
2022-04-03 13:00:00,ZEC/USD,170.7,1236.135271,211008.2908,-0.017553956834532425
2022-04-03 04:00:00,ZEC/USD,175.26,2095.532288,367262.9888,0.026713532513181093
2022-04-02 13:00:00,ZEC/USD,180.17,4396.854038,792181.192,0.02801551979915562
2022-04-02 04:00:00,ZEC/USD,176.94,3418.615267,604889.7853,-0.017927512904479026
2022-04-01 13:00:00,ZEC/USD,183.71,5554.878671,1020486.761,0.03826155759014371
2022-04-01 04:00:00,ZEC/USD,185.97,5828.84646,1083990.576,0.012301997713787927
2022-03-31 13:00:00,ZEC/USD,177.29,4455.335959,789886.5122,-0.046674194762596155
2022-03-31 04:00:00,ZEC/USD,176.94,5873.433691,1039245.357,-0.001974166619662654
2022-03-30 13:00:00,ZEC/USD,194.75,4302.98677,838006.6735,0.10065558946535558
2022-03-30 04:00:00,ZEC/USD,193.53,1597.713395,309205.4733,-0.006264441591784298
2022-03-29 13:00:00,ZEC/USD,193.85,6326.770477,1226444.457,0.001653490414922798
2022-03-29 04:00:00,ZEC/USD,189.32,5735.039771,1085757.729,-0.02336858395666752
2022-03-28 13:00:00,ZEC/USD,198.06,6317.230297,1251190.633,0.046165222903021386
2022-03-28 04:00:00,ZEC/USD,195.27,6699.59457,1308229.832,-0.014086640411996365
2022-03-27 13:00:00,ZEC/USD,204.76,6712.82792,1374518.645,0.04859937522404856
2022-03-27 04:00:00,ZEC/USD,206.85,6445.357019,1333222.099,0.010207071693690173
2022-03-26 13:00:00,ZEC/USD,197.86,1908.69056,377653.5142,-0.04346144549190223
2022-03-26 04:00:00,ZEC/USD,203.6,3590.290644,730983.1751,0.029010411402001335
2022-03-25 13:00:00,ZEC/USD,209.11,7700.406915,1610232.09,0.027062868369351678
2022-03-25 04:00:00,ZEC/USD,199.81,6350.372499,1268867.929,-0.044474200181722545
2022-03-24 13:00:00,ZEC/USD,194.58,3168.267357,616481.4623,-0.02617486612281661
2022-03-24 04:00:00,ZEC/USD,191.16,2856.952151,546134.9732,-0.01757631822386685
2022-03-23 13:00:00,ZEC/USD,178.6,3666.702015,654872.9799,-0.0657041222012974
