date,symbol,close,Volume LTC,Volume USD,daily_return
2022-08-18 04:00:00,LTC/USD,58.83,12166.54037,715757.57,0.08722971724265394
2022-08-18 00:00:00,LTC/USD,59.97,12878.84472,772344.3179,0.019377868434472312
2022-08-17 04:00:00,LTC/USD,60.81,11921.67634,724957.1382,0.014007003501750992
2022-08-17 00:00:00,LTC/USD,60.35,11775.64503,710660.1776,-0.007564545305048576
2022-08-16 04:00:00,LTC/USD,63.84,8506.16087,543033.3099,0.057829328914664524
2022-08-16 00:00:00,LTC/USD,61.4,9499.89618,583293.6255,-0.038220551378446155
2022-08-15 04:00:00,LTC/USD,60.81,16387.79752,996541.9672,-0.009609120521172576
2022-08-15 00:00:00,LTC/USD,60.67,15800.93705,958642.8508,-0.0023022529189278274
2022-08-14 04:00:00,LTC/USD,64.62,11083.10982,716190.5566,0.06510631283995383
2022-08-14 00:00:00,LTC/USD,63.15,9340.85076,589874.7255,-0.022748375116063202
2022-08-13 04:00:00,LTC/USD,64.82,3491.74552,226334.9446,0.02644497228820253
2022-08-13 00:00:00,LTC/USD,63.77,8434.1491,537845.6881,-0.016198704103671524
2022-08-12 04:00:00,LTC/USD,64.0,10131.85173,648438.5107,0.0036067116198839066
2022-08-12 00:00:00,LTC/USD,62.95,8840.28462,556495.9168,-0.016406249999999956
2022-08-11 04:00:00,LTC/USD,61.92,3764.07403,233071.4639,-0.016362192216044513
2022-08-11 00:00:00,LTC/USD,61.96,12158.25477,753325.4655,0.0006459948320414188
2022-08-10 04:00:00,LTC/USD,62.06,10737.24283,666353.29,0.0016139444803098257
2022-08-10 00:00:00,LTC/USD,61.61,12356.67496,761294.7443,-0.007251047373509567
2022-08-09 04:00:00,LTC/USD,58.41,13332.28181,778738.5805,-0.051939620191527425
2022-08-09 00:00:00,LTC/USD,59.18,11567.53036,684566.4467,0.01318267419962349
2022-08-08 04:00:00,LTC/USD,62.54,11974.9189,748911.428,0.05677593781682999
2022-08-08 00:00:00,LTC/USD,62.68,13046.64173,817763.5036,0.002238567316917184
2022-08-07 04:00:00,LTC/USD,61.37,6850.4379,420411.3739,-0.02089980855137208
2022-08-07 00:00:00,LTC/USD,61.12,7576.22957,463059.1513,-0.004073651621313346
2022-08-06 04:00:00,LTC/USD,60.45,5837.19778,352858.6058,-0.010962041884816642
2022-08-06 00:00:00,LTC/USD,60.98,3328.68038,202982.9296,0.008767576509511876
2022-08-05 04:00:00,LTC/USD,61.78,9619.07206,594266.2719,0.013119055428009174
2022-08-05 00:00:00,LTC/USD,62.5,10907.05558,681690.9738,0.011654257041113558
2022-08-04 04:00:00,LTC/USD,61.5,8917.83992,548447.1551,-0.016000000000000014
2022-08-04 00:00:00,LTC/USD,59.93,8529.46727,511170.9735,-0.02552845528455283
2022-08-03 04:00:00,LTC/USD,58.88,6014.8508,354154.4151,-0.017520440513932867
2022-08-03 00:00:00,LTC/USD,57.83,12232.84422,707425.3812,-0.017832880434782705
2022-08-02 04:00:00,LTC/USD,57.54,11785.98665,678165.6718,-0.005014698253501648
2022-08-02 00:00:00,LTC/USD,58.07,12328.0898,715892.1747,0.009210983663538341
2022-08-01 04:00:00,LTC/USD,57.17,25317.69886,1447412.844,-0.015498536249354156
2022-08-01 00:00:00,LTC/USD,59.57,27859.55678,1659593.797,0.041980059471750986
2022-07-31 04:00:00,LTC/USD,60.06,11737.86299,704976.0512,0.008225616921269108
2022-07-31 00:00:00,LTC/USD,59.81,8161.96531,488167.1452,-0.004162504162504188
2022-07-30 04:00:00,LTC/USD,60.96,10858.53266,661936.151,0.01922755392074893
2022-07-30 00:00:00,LTC/USD,60.44,12429.38081,751231.7762,-0.00853018372703418
2022-07-29 04:00:00,LTC/USD,61.34,11666.05598,715595.8738,0.014890800794176151
2022-07-29 00:00:00,LTC/USD,60.63,11532.76306,699231.4243,-0.01157482882295402
2022-07-28 04:00:00,LTC/USD,63.68,8829.64954,562272.0827,0.05030512947385768
2022-07-28 00:00:00,LTC/USD,63.44,19289.81695,1223745.987,-0.0037688442211055717
2022-07-27 04:00:00,LTC/USD,59.96,16283.32491,976348.1616,-0.054854981084489274
2022-07-27 00:00:00,LTC/USD,59.01,15532.7943,916590.1916,-0.01584389593062041
2022-07-26 04:00:00,LTC/USD,53.15,10315.61186,548274.7704,-0.09930520250804953
2022-07-26 00:00:00,LTC/USD,53.92,11892.78503,641258.9688,0.014487300094073507
2022-07-25 04:00:00,LTC/USD,53.57,9672.03414,518130.8689,-0.006491097922848743
2022-07-25 00:00:00,LTC/USD,53.97,8726.52799,470970.7156,0.0074668657830874174
2022-07-24 04:00:00,LTC/USD,56.12,12659.51703,710452.0957,0.039836946451732524
2022-07-24 00:00:00,LTC/USD,58.35,12403.728,723757.5288,0.03973627940128299
2022-07-23 04:00:00,LTC/USD,56.95,11655.91684,663804.464,-0.023993144815766865
2022-07-23 00:00:00,LTC/USD,56.36,10206.45332,575235.7091,-0.010359964881475059
2022-07-22 04:00:00,LTC/USD,56.52,19795.23974,1118826.95,0.002838892831795725
2022-07-22 00:00:00,LTC/USD,56.16,20590.4534,1156359.863,-0.006369426751592466
2022-07-21 04:00:00,LTC/USD,57.56,12176.79358,700896.2385,0.024928774928774988
2022-07-21 00:00:00,LTC/USD,58.06,18354.54073,1065664.635,0.008686587908269594
2022-07-20 04:00:00,LTC/USD,55.76,29184.95473,1627353.076,-0.039614192214950106
2022-07-20 00:00:00,LTC/USD,57.16,29108.3579,1663833.738,0.025107604017216678
2022-07-19 04:00:00,LTC/USD,58.37,27327.79697,1595123.509,0.021168649405178375
2022-07-19 00:00:00,LTC/USD,57.92,28273.506,1637601.468,-0.007709439780709149
2022-07-18 04:00:00,LTC/USD,56.37,31668.97042,1785179.863,-0.026761049723756924
2022-07-18 00:00:00,LTC/USD,58.59,28745.13571,1684177.501,0.039382650345928694
2022-07-17 04:00:00,LTC/USD,57.41,18906.24067,1085407.277,-0.020139955623826755
2022-07-17 00:00:00,LTC/USD,55.57,16161.1359,898074.322,-0.03205016547639783
2022-07-16 04:00:00,LTC/USD,55.55,22115.92851,1228539.829,-0.00035990642432970343
2022-07-16 00:00:00,LTC/USD,55.11,20345.74124,1121253.8,-0.007920792079207928
2022-07-15 04:00:00,LTC/USD,51.51,11682.11228,601745.6035,-0.06532389765922708
2022-07-15 00:00:00,LTC/USD,51.8,11628.34503,602348.2726,0.005629974762182188
2022-07-14 04:00:00,LTC/USD,51.38,14519.91065,746033.0092,-0.008108108108108025
2022-07-14 00:00:00,LTC/USD,51.22,16571.36301,848785.2134,-0.003114052160373748
2022-07-13 04:00:00,LTC/USD,49.3,4068.57796,200580.8934,-0.037485357282311615
2022-07-13 00:00:00,LTC/USD,49.64,18644.58999,925517.4471,0.006896551724137945
2022-07-12 04:00:00,LTC/USD,47.82,8148.58368,389665.2716,-0.03666398066075749
2022-07-12 00:00:00,LTC/USD,47.37,7270.49589,344403.3903,-0.00941028858218329
2022-07-11 04:00:00,LTC/USD,48.65,13528.98622,658185.1796,0.02702132151150516
2022-07-11 00:00:00,LTC/USD,48.68,13120.05346,638684.2024,0.0006166495375128367
2022-07-10 04:00:00,LTC/USD,51.24,11408.1861,584555.4558,0.0525883319638456
2022-07-10 00:00:00,LTC/USD,52.09,12299.12485,640661.4134,0.016588602654176388
2022-07-09 04:00:00,LTC/USD,53.93,16305.76735,879370.0332,0.03532347859473983
2022-07-09 00:00:00,LTC/USD,54.11,15511.90786,839349.3343,0.0033376599295382725
2022-07-08 04:00:00,LTC/USD,51.9,13009.87494,675212.5094,-0.04084272777675113
2022-07-08 00:00:00,LTC/USD,51.25,15294.38722,783837.345,-0.012524084778420042
2022-07-07 04:00:00,LTC/USD,53.53,19334.66298,1034984.509,0.04448780487804882
2022-07-07 00:00:00,LTC/USD,52.1,16425.73941,855781.0233,-0.02671399215393233
2022-07-06 04:00:00,LTC/USD,49.94,4211.10962,210302.8144,-0.0414587332053743
2022-07-06 00:00:00,LTC/USD,50.26,8634.45428,433967.6721,0.006407689227072577
2022-07-05 04:00:00,LTC/USD,49.72,15752.26979,783202.854,-0.010744130521289308
2022-07-05 00:00:00,LTC/USD,49.62,15446.76607,766468.5324,-0.002011263073209979
2022-07-04 04:00:00,LTC/USD,51.69,9714.41422,502138.071,0.04171704957678357
2022-07-04 00:00:00,LTC/USD,52.16,9550.96366,498178.2645,0.009092667827432788
2022-07-03 04:00:00,LTC/USD,49.95,11727.50401,585788.8253,-0.0423696319018404
2022-07-03 00:00:00,LTC/USD,50.85,12030.85933,611769.1969,0.018018018018018056
2022-07-02 04:00:00,LTC/USD,50.41,9037.373,455573.9729,-0.008652900688299048
2022-07-02 00:00:00,LTC/USD,50.46,9901.13293,499611.1676,0.000991866693116572
2022-07-01 04:00:00,LTC/USD,50.6,15137.99416,765982.5045,0.002774474831549689
2022-07-01 00:00:00,LTC/USD,51.11,22836.02335,1167149.153,0.010079051383399262
2022-06-30 13:00:00,LTC/USD,50.71,20128.81131,1020732.022,-0.007826257092545474
2022-06-30 04:00:00,LTC/USD,53.49,21990.61366,1176277.925,0.05482153421415892
2022-06-29 13:00:00,LTC/USD,51.49,17541.68706,903221.4667,-0.037390166386240375
2022-06-29 04:00:00,LTC/USD,53.13,6165.27602,327561.1149,0.031850844824237834
2022-06-28 13:00:00,LTC/USD,51.89,9168.8164,475769.883,-0.023338979860718978
2022-06-28 04:00:00,LTC/USD,52.7,15807.15741,833037.1955,0.015609944112545904
2022-06-27 13:00:00,LTC/USD,56.46,24931.60031,1407638.154,0.07134724857685004
2022-06-27 04:00:00,LTC/USD,54.69,19672.36453,1075881.616,-0.031349628055260426
2022-06-26 13:00:00,LTC/USD,57.27,11307.28447,647568.1816,0.047174986286341314
2022-06-26 04:00:00,LTC/USD,57.8,12242.93323,707641.5407,0.009254408940108094
2022-06-25 13:00:00,LTC/USD,58.54,16890.54234,988772.3486,0.01280276816609005
2022-06-25 04:00:00,LTC/USD,60.05,14988.21259,900042.166,0.025794328664161315
2022-06-24 13:00:00,LTC/USD,54.92,12867.71525,706694.9215,-0.08542880932556196
2022-06-24 04:00:00,LTC/USD,56.49,14219.09145,803236.476,0.02858703568827381
2022-06-23 13:00:00,LTC/USD,56.32,19870.81751,1119124.442,-0.0030093821915383456
2022-06-23 04:00:00,LTC/USD,55.85,22260.32245,1243239.009,-0.008345170454545414
2022-06-22 13:00:00,LTC/USD,54.51,19351.4177,1054845.779,-0.023992837958818347
2022-06-22 04:00:00,LTC/USD,54.18,11020.20924,597074.9366,-0.006053935057787507
2022-06-21 13:00:00,LTC/USD,51.46,29082.00365,1496559.908,-0.050203026947213014
2022-06-21 04:00:00,LTC/USD,51.25,1123.79605,57594.54756,-0.004080839486980237
2022-06-20 13:00:00,LTC/USD,52.92,20559.70654,1088019.67,0.032585365853658566
2022-06-20 04:00:00,LTC/USD,52.93,19606.67064,1037781.077,0.0001889644746786434
2022-06-19 13:00:00,LTC/USD,52.28,66982.33077,3501836.253,-0.012280370300396748
2022-06-19 04:00:00,LTC/USD,52.9,88924.99007,4704131.975,0.011859219586840108
2022-06-18 13:00:00,LTC/USD,50.17,60322.88545,3026399.163,-0.05160680529300565
2022-06-18 04:00:00,LTC/USD,45.28,42314.52715,1916001.789,-0.0974686067370939
2022-06-17 13:00:00,LTC/USD,45.07,26665.01736,1201792.332,-0.004637809187279185
2022-06-17 04:00:00,LTC/USD,47.39,20873.73747,989206.4187,0.05147548258264911
2022-06-16 13:00:00,LTC/USD,45.96,22295.28287,1024691.201,-0.03017514243511288
2022-06-16 04:00:00,LTC/USD,45.61,32626.22302,1488082.032,-0.0076153176675369805
2022-06-15 13:00:00,LTC/USD,45.4,36784.13654,1669999.799,-0.004604253453190155
2022-06-15 04:00:00,LTC/USD,49.66,15424.70593,765990.8965,0.0938325991189426
2022-06-14 13:00:00,LTC/USD,44.38,46106.25776,2046195.719,-0.10632299637535225
2022-06-14 04:00:00,LTC/USD,44.6,45061.84238,2009758.17,0.004957187922487671
2022-06-13 13:00:00,LTC/USD,44.41,54449.63579,2418108.325,-0.004260089686098811
2022-06-13 04:00:00,LTC/USD,44.32,53357.13381,2364788.17,-0.0020265705922088983
2022-06-12 13:00:00,LTC/USD,41.99,34102.32431,1431956.598,-0.05257220216606495
2022-06-12 04:00:00,LTC/USD,45.51,23818.27347,1083969.626,0.08382948321028816
2022-06-11 13:00:00,LTC/USD,49.67,31266.06213,1552985.306,0.09140848165238413
2022-06-11 04:00:00,LTC/USD,49.74,33735.29389,1677993.518,0.0014093013891685047
2022-06-10 13:00:00,LTC/USD,54.31,21238.70482,1153474.059,0.0918777643747486
2022-06-10 04:00:00,LTC/USD,57.48,18729.38568,1076565.089,0.05836862456269554
2022-06-09 13:00:00,LTC/USD,57.65,22607.55475,1303325.531,0.00295755045233137
2022-06-09 04:00:00,LTC/USD,59.87,20456.83927,1224750.967,0.03850823937554204
2022-06-08 13:00:00,LTC/USD,60.87,9373.31912,570553.9348,0.016702856188408166
2022-06-08 04:00:00,LTC/USD,61.42,4768.44212,292877.715,0.009035649745358976
2022-06-07 13:00:00,LTC/USD,61.68,11619.34673,716681.3063,0.004233148811461973
2022-06-07 04:00:00,LTC/USD,62.38,12426.90527,775190.3507,0.011348897535667923
2022-06-06 13:00:00,LTC/USD,61.29,17709.69553,1085427.239,-0.017473549214491846
2022-06-06 04:00:00,LTC/USD,61.49,20356.29354,1251708.49,0.0032631750693425943
2022-06-05 13:00:00,LTC/USD,65.75,11669.21378,767250.806,0.06927955765165072
2022-06-05 04:00:00,LTC/USD,65.41,8126.85208,531577.3946,-0.005171102661597038
2022-06-04 13:00:00,LTC/USD,62.73,11056.80042,693593.0903,-0.04097232839015441
2022-06-04 04:00:00,LTC/USD,62.91,10778.61109,678082.4237,0.0028694404591105283
2022-06-03 13:00:00,LTC/USD,62.26,6311.50949,392954.5808,-0.010332220632649824
2022-06-03 04:00:00,LTC/USD,61.67,3933.23399,242562.5402,-0.009476389335046465
2022-06-02 13:00:00,LTC/USD,61.69,6471.79112,399244.7942,0.000324306794227347
2022-06-02 04:00:00,LTC/USD,64.49,7020.36166,452743.1235,0.0453882314799805
2022-06-01 13:00:00,LTC/USD,63.5,17243.32469,1094951.118,-0.015351217242983384
2022-06-01 04:00:00,LTC/USD,62.31,18588.33427,1158239.108,-0.01874015748031488
2022-05-31 13:00:00,LTC/USD,68.61,13966.33607,958230.3178,0.1011073663938371
2022-05-31 04:00:00,LTC/USD,68.93,13537.92636,933169.264,0.00466404314239921
2022-05-30 13:00:00,LTC/USD,67.79,12562.49309,851611.4066,-0.016538517336428304
2022-05-30 04:00:00,LTC/USD,69.27,10912.45442,755905.7177,0.02183212863254158
2022-05-29 13:00:00,LTC/USD,66.24,17049.48691,1129358.013,-0.043741879601559175
2022-05-29 04:00:00,LTC/USD,65.58,18450.63299,1209992.511,-0.009963768115942018
2022-05-28 13:00:00,LTC/USD,64.0,6518.78833,417202.4531,-0.024092711192436722
2022-05-28 04:00:00,LTC/USD,62.24,4802.91978,298933.7271,-0.02749999999999997
2022-05-27 13:00:00,LTC/USD,63.61,7551.9487,480379.4568,0.02201156812339322
2022-05-27 04:00:00,LTC/USD,62.4,8198.9583,511614.9979,-0.01902216632604936
2022-05-26 13:00:00,LTC/USD,63.84,16679.73309,1064834.16,0.023076923076923217
2022-05-26 04:00:00,LTC/USD,62.86,3898.70011,245072.2889,-0.01535087719298256
2022-05-25 13:00:00,LTC/USD,62.94,15167.03563,954613.2226,0.0012726694241169678
2022-05-25 04:00:00,LTC/USD,68.03,782.40482,53226.9999,0.0808706704798221
2022-05-24 13:00:00,LTC/USD,68.43,12218.66952,836123.5553,0.005879758929884016
2022-05-24 04:00:00,LTC/USD,70.98,12603.87268,894622.8828,0.03726435773783421
2022-05-23 13:00:00,LTC/USD,69.53,14277.96522,992746.9217,-0.020428289659058962
2022-05-23 04:00:00,LTC/USD,69.79,15492.04971,1081190.149,0.003739393067740515
2022-05-22 13:00:00,LTC/USD,72.75,17103.04548,1244246.559,0.04241295314514959
2022-05-22 04:00:00,LTC/USD,71.13,17175.46359,1221690.725,-0.022268041237113456
2022-05-21 13:00:00,LTC/USD,72.14,12069.2859,870678.2848,0.01419935329678057
2022-05-21 04:00:00,LTC/USD,69.83,9803.74675,684595.6356,-0.03202107014139177
2022-05-20 13:00:00,LTC/USD,69.06,8173.74916,564479.117,-0.011026779321208546
2022-05-20 04:00:00,LTC/USD,69.73,11890.4628,829121.971,0.00970170865913711
2022-05-19 13:00:00,LTC/USD,69.87,13818.26434,965482.1294,0.0020077441560304443
2022-05-19 04:00:00,LTC/USD,69.24,11631.61847,805373.2629,-0.009016745384285207
2022-05-18 13:00:00,LTC/USD,68.42,14708.29464,1006341.519,-0.011842865395724878
2022-05-18 04:00:00,LTC/USD,67.39,14510.60009,977869.3401,-0.015054077755042417
2022-05-17 13:00:00,LTC/USD,70.52,14664.10264,1034112.518,0.04644606024632725
2022-05-17 04:00:00,LTC/USD,71.24,20565.75089,1465104.093,0.010209869540555916
2022-05-16 13:00:00,LTC/USD,71.46,21804.96501,1558182.8,0.003088152723189186
2022-05-16 04:00:00,LTC/USD,70.51,25975.20459,1831511.676,-0.013294150573747388
2022-05-15 13:00:00,LTC/USD,67.17,28119.91399,1888814.623,-0.047369167493972575
2022-05-15 04:00:00,LTC/USD,68.24,23267.3587,1587764.558,0.01592973053446478
2022-05-14 13:00:00,LTC/USD,69.07,26945.06955,1861095.954,0.012162954279015148
2022-05-14 04:00:00,LTC/USD,66.76,24254.49325,1619229.969,-0.03344433183726636
2022-05-13 13:00:00,LTC/USD,65.49,23205.08454,1519700.987,-0.019023367285800008
2022-05-13 04:00:00,LTC/USD,68.72,28915.40413,1987066.572,0.049320506947625686
2022-05-12 13:00:00,LTC/USD,71.44,32248.09522,2303803.923,0.03958090803259595
2022-05-12 04:00:00,LTC/USD,69.24,42092.82585,2914507.262,-0.030795072788353917
2022-05-11 13:00:00,LTC/USD,63.48,52420.16297,3327631.945,-0.08318890814558055
2022-05-11 04:00:00,LTC/USD,61.69,24555.92264,1514854.868,-0.028197857592942688
2022-05-10 13:00:00,LTC/USD,68.91,45879.65999,3161567.37,0.11703679688766422
2022-05-10 04:00:00,LTC/USD,79.48,36313.2511,2886177.197,0.15338847772456843
2022-05-09 13:00:00,LTC/USD,84.29,31284.73958,2636990.699,0.06051836940110733
2022-05-09 04:00:00,LTC/USD,78.77,32709.5545,2576531.608,-0.06548819551548235
2022-05-08 13:00:00,LTC/USD,87.31,14868.81204,1298195.979,0.10841690999111342
2022-05-08 04:00:00,LTC/USD,91.66,7582.44212,695006.6447,0.04982247165273157
2022-05-07 13:00:00,LTC/USD,93.78,6297.67445,590595.9099,0.023128954833078863
2022-05-07 04:00:00,LTC/USD,93.08,6910.51192,643230.4495,-0.00746427809767547
2022-05-06 13:00:00,LTC/USD,96.51,7452.91725,719281.0438,0.03685002148689298
2022-05-06 04:00:00,LTC/USD,95.67,10220.39477,977785.1676,-0.008703761268262444
2022-05-05 13:00:00,LTC/USD,95.44,12905.30451,1231682.262,-0.002404097418208462
2022-05-05 04:00:00,LTC/USD,96.85,11209.46811,1085636.986,0.014773679798826489
2022-05-04 13:00:00,LTC/USD,104.99,13695.3223,1437871.888,0.08404749612803308
2022-05-04 04:00:00,LTC/USD,106.12,14781.27523,1568588.927,0.010762929802838439
2022-05-03 13:00:00,LTC/USD,102.12,9510.5722,971219.6331,-0.03769317753486623
2022-05-03 04:00:00,LTC/USD,99.96,8157.26222,815399.9315,-0.021151586368977737
2022-05-02 13:00:00,LTC/USD,100.7,9005.82519,906886.5966,0.007402961184473922
2022-05-02 04:00:00,LTC/USD,101.09,9297.58889,939893.2609,0.00387288977159872
2022-05-01 13:00:00,LTC/USD,99.01,8320.58091,823820.7159,-0.020575724601839873
2022-05-01 04:00:00,LTC/USD,100.2,7595.35832,761054.9037,0.012018987981011975
2022-04-30 13:00:00,LTC/USD,96.47,10047.29055,969262.1194,-0.03722554890219565
2022-04-30 04:00:00,LTC/USD,96.14,9584.45458,921449.4633,-0.0034207525655644
2022-04-29 13:00:00,LTC/USD,101.08,6696.48916,676881.1243,0.05138339920948609
2022-04-29 04:00:00,LTC/USD,101.25,7991.15168,809104.1076,0.0016818361693708983
2022-04-28 13:00:00,LTC/USD,100.58,15047.01218,1513428.485,-0.006617283950617336
2022-04-28 04:00:00,LTC/USD,102.83,19918.80619,2048250.841,0.022370252535295343
2022-04-27 13:00:00,LTC/USD,102.29,10964.07228,1121514.954,-0.005251385782359175
2022-04-27 04:00:00,LTC/USD,100.22,3380.94122,338837.9291,-0.02023658226610625
2022-04-26 13:00:00,LTC/USD,100.1,12236.97791,1224921.489,-0.0011973657952505379
2022-04-26 04:00:00,LTC/USD,99.45,12421.24144,1235292.461,-0.00649350649350644
2022-04-25 13:00:00,LTC/USD,103.47,8553.02225,884981.2122,0.04042232277526381
2022-04-25 04:00:00,LTC/USD,104.48,9862.21083,1030403.788,0.009761283463805892
2022-04-24 13:00:00,LTC/USD,101.74,8771.69957,892432.7143,-0.026225114854517728
2022-04-24 04:00:00,LTC/USD,101.9,5217.48287,531661.5045,0.001572636131315308
2022-04-23 13:00:00,LTC/USD,105.07,2860.72409,300576.2801,0.031108930323846762
2022-04-23 04:00:00,LTC/USD,105.23,3841.34319,404224.5439,0.0015227943275912814
2022-04-22 13:00:00,LTC/USD,106.7,7638.97099,815078.2046,0.013969400361113715
2022-04-22 04:00:00,LTC/USD,105.51,8325.71212,878445.8858,-0.011152764761012124
2022-04-21 13:00:00,LTC/USD,107.9,9489.68107,1023936.587,0.02265188133826168
2022-04-21 04:00:00,LTC/USD,107.04,10393.60159,1112531.114,-0.007970342910101902
2022-04-20 13:00:00,LTC/USD,113.61,7233.37491,821783.7235,0.061378923766816085
2022-04-20 04:00:00,LTC/USD,112.25,300.36473,33715.94094,-0.011970777220315143
2022-04-19 13:00:00,LTC/USD,113.78,8163.09614,928797.0788,0.013630289532293949
2022-04-19 04:00:00,LTC/USD,112.68,8396.61283,946130.3337,-0.009667779926173292
2022-04-18 13:00:00,LTC/USD,111.38,11540.1472,1285341.595,-0.011537096201633013
2022-04-18 04:00:00,LTC/USD,111.98,14696.36855,1645699.35,0.0053869635482133305
2022-04-17 13:00:00,LTC/USD,107.09,11405.64557,1221430.584,-0.04366851223432755
2022-04-17 04:00:00,LTC/USD,109.63,7208.19615,790234.5439,0.023718367728079004
2022-04-16 13:00:00,LTC/USD,113.77,9786.25028,1113381.694,0.03776338593450701
2022-04-16 04:00:00,LTC/USD,113.7,8545.31283,971602.0688,-0.0006152764349124373
2022-04-15 13:00:00,LTC/USD,112.92,7052.94933,796419.0383,-0.0068601583113456766
2022-04-15 04:00:00,LTC/USD,111.96,8478.30665,949231.2125,-0.008501594048884287
2022-04-14 13:00:00,LTC/USD,110.31,8525.79862,940480.8458,-0.014737406216505766
2022-04-14 04:00:00,LTC/USD,110.33,15439.39032,1703427.934,0.0001813072250929082
2022-04-13 13:00:00,LTC/USD,109.29,16823.75407,1838668.082,-0.009426266654581683
2022-04-13 04:00:00,LTC/USD,111.88,4374.81174,489453.9375,0.0236984170555401
2022-04-12 13:00:00,LTC/USD,106.86,10727.08796,1146296.619,-0.044869503038970304
2022-04-12 04:00:00,LTC/USD,105.02,7637.63245,802104.1599,-0.01721879094141876
2022-04-11 13:00:00,LTC/USD,105.67,9819.64959,1037642.372,0.006189297276709249
2022-04-11 04:00:00,LTC/USD,102.4,10856.09092,1111663.71,-0.03094539604428881
2022-04-10 13:00:00,LTC/USD,104.77,7401.87109,775494.0341,0.023144531249999822
2022-04-10 04:00:00,LTC/USD,108.21,6559.93684,709850.7655,0.032833826477044914
2022-04-09 13:00:00,LTC/USD,112.1,3603.09255,403906.6749,0.035948618427132484
2022-04-09 04:00:00,LTC/USD,112.67,3348.60984,377287.8707,0.005084745762711895
2022-04-08 13:00:00,LTC/USD,111.57,9449.90024,1054325.37,-0.009763024762581063
2022-04-08 04:00:00,LTC/USD,111.01,10707.91027,1188685.119,-0.0050192704131933885
2022-04-07 13:00:00,LTC/USD,111.46,8236.69219,918061.7115,0.0040536888568596385
2022-04-07 04:00:00,LTC/USD,114.55,7054.1036,808047.5674,0.02772294993719715
2022-04-06 13:00:00,LTC/USD,113.67,11812.47955,1342724.55,-0.007682234831951074
2022-04-06 04:00:00,LTC/USD,112.07,6969.50193,781072.0813,-0.014075833553268358
2022-04-05 13:00:00,LTC/USD,118.31,12016.28574,1421646.766,0.05567948603551365
2022-04-05 04:00:00,LTC/USD,120.02,11559.81301,1387408.757,0.014453554221959264
2022-04-04 13:00:00,LTC/USD,126.0,16612.44176,2093167.662,0.04982502916180631
2022-04-04 04:00:00,LTC/USD,125.02,19688.78407,2461491.784,-0.007777777777777772
2022-04-03 13:00:00,LTC/USD,124.58,27777.43268,3460512.563,-0.0035194368900975936
2022-04-03 04:00:00,LTC/USD,125.89,26939.50337,3391414.079,0.010515331513886617
2022-04-02 13:00:00,LTC/USD,127.02,13398.91143,1701929.73,0.008976090237508894
2022-04-02 04:00:00,LTC/USD,124.85,11202.53985,1398637.1,-0.0170839237915289
2022-04-01 13:00:00,LTC/USD,127.22,8412.64152,1070256.254,0.018982779335202205
2022-04-01 04:00:00,LTC/USD,126.38,8898.35655,1124574.301,-0.006602735418959282
2022-03-31 13:00:00,LTC/USD,123.16,22051.55251,2715869.207,-0.025478714986548523
2022-03-31 04:00:00,LTC/USD,120.95,29358.489,3550909.245,-0.017944137707047725
2022-03-30 13:00:00,LTC/USD,130.33,16585.55056,2161594.804,0.07755270773046719
2022-03-30 04:00:00,LTC/USD,131.48,5508.97714,724320.3144,0.008823755083249951
2022-03-29 13:00:00,LTC/USD,132.59,13531.94779,1794200.957,0.008442348646181985
2022-03-29 04:00:00,LTC/USD,128.18,11914.03913,1527141.536,-0.0332604268798552
2022-03-28 13:00:00,LTC/USD,131.23,14974.38826,1965088.971,0.023794663754095557
2022-03-28 04:00:00,LTC/USD,129.08,16299.86055,2103986.0,-0.016383448906499898
2022-03-27 13:00:00,LTC/USD,131.42,13312.16257,1749484.405,0.018128292531762957
2022-03-27 04:00:00,LTC/USD,130.34,11932.61322,1555296.807,-0.008217927256125246
2022-03-26 13:00:00,LTC/USD,123.39,7147.41339,881919.3382,-0.05332208071198408
2022-03-26 04:00:00,LTC/USD,126.52,5948.76746,752638.059,0.025366723397358015
2022-03-25 13:00:00,LTC/USD,124.23,13022.39894,1617772.62,-0.01809990515333537
2022-03-25 04:00:00,LTC/USD,124.3,14543.48958,1807755.755,0.0005634709812443184
2022-03-24 13:00:00,LTC/USD,126.76,14525.67074,1841274.023,0.019790828640386282
2022-03-24 04:00:00,LTC/USD,126.32,13607.10088,1718848.983,-0.0034711265383402523
2022-03-23 13:00:00,LTC/USD,121.19,11023.45423,1335932.418,-0.04061114629512341
2022-03-23 04:00:00,LTC/USD,120.62,5121.52664,617758.5433,-0.004703358362901144
2022-03-22 13:00:00,LTC/USD,120.52,10567.84086,1273636.18,-0.0008290499088046133
2022-03-22 04:00:00,LTC/USD,120.05,13812.254,1658161.093,-0.0038997676734151554
2022-03-21 13:00:00,LTC/USD,122.17,18227.13053,2226808.537,0.017659308621407854
2022-03-21 04:00:00,LTC/USD,119.29,6618.2703,789493.4641,-0.02357370876647291
2022-03-20 13:00:00,LTC/USD,114.98,13103.95512,1506692.76,-0.036130438427361855
2022-03-20 04:00:00,LTC/USD,114.28,16515.41733,1887381.892,-0.006088015307009975
2022-03-19 13:00:00,LTC/USD,113.02,19264.35086,2177256.934,-0.011025551277563883
2022-03-19 04:00:00,LTC/USD,116.45,15124.04204,1761194.696,0.03034861086533369
