https://www.CryptoDataDownload.com,,,,,,,,
unix,date,symbol,open,high,low,close,Volume ZEC,Volume USD
1.65155E+12,5/3/22 4:00,ZEC/USD,123.84,127.28,117.45,121.25,2912.741972,353169.9641
1.6515E+12,5/2/22 13:00,ZEC/USD,117.11,127.28,115.94,123.57,2453.915404,303230.3265
1.65146E+12,5/2/22 4:00,ZEC/USD,123.67,125.87,115.94,123.84,2755.208406,341205.009
1.65141E+12,5/1/22 13:00,ZEC/USD,118.63,125.89,116.39,117.11,3831.443854,448700.3897
1.65138E+12,5/1/22 4:00,ZEC/USD,118.53,125.89,115.91,123.67,3772.474067,466541.8679
1.65132E+12,4/30/22 13:00,ZEC/USD,130.08,130.55,109.05,118.63,3425.968675,406422.6639
1.65129E+12,4/30/22 4:00,ZEC/USD,131.88,132.24,109.05,118.53,3094.803907,366827.1071
1.65124E+12,4/29/22 13:00,ZEC/USD,135.18,136.32,126,130.08,4814.229336,626234.952
1.6512E+12,4/29/22 4:00,ZEC/USD,144.07,145.17,126,131.88,6706.609386,884467.6458
1.65115E+12,4/28/22 13:00,ZEC/USD,149.73,151,134.72,135.18,5353.97134,723749.8457
1.65112E+12,4/28/22 4:00,ZEC/USD,148.56,152.01,143.18,144.07,3505.240217,504999.9581
1.65106E+12,4/27/22 13:00,ZEC/USD,147.68,152.01,145.17,149.73,2055.477969,307766.7163
1.65103E+12,4/27/22 4:00,ZEC/USD,146.64,150.59,145.17,148.56,817.753994,121485.5333
1.65098E+12,4/26/22 13:00,ZEC/USD,167.08,168.77,143.36,147.68,4055.375795,598897.8974
1.65095E+12,4/26/22 4:00,ZEC/USD,163.93,170,143.36,146.64,3994.308998,585725.4715
1.65089E+12,4/25/22 13:00,ZEC/USD,151.58,170,149.55,167.08,2591.707164,433022.433
1.65086E+12,4/25/22 4:00,ZEC/USD,159.47,166.99,146.84,163.93,3168.136654,519352.6417
1.65081E+12,4/24/22 13:00,ZEC/USD,159.4,163.34,146.84,151.58,2979.495965,451631.9984
1.65077E+12,4/24/22 4:00,ZEC/USD,156.21,163.34,153.11,159.47,3070.933311,489721.7351
1.65072E+12,4/23/22 13:00,ZEC/USD,156.33,161.33,153.12,159.4,1546.099165,246448.2069
1.65069E+12,4/23/22 4:00,ZEC/USD,154.62,156.85,152.98,156.21,1472.014265,229943.3483
1.65063E+12,4/22/22 13:00,ZEC/USD,162.44,163.32,152.98,156.33,2786.183659,435564.0914
1.6506E+12,4/22/22 4:00,ZEC/USD,166.94,169.56,154.01,154.62,2194.819401,339362.9758
1.65055E+12,4/21/22 13:00,ZEC/USD,164.92,170.97,157,162.44,2470.893858,401371.9983
1.65051E+12,4/21/22 4:00,ZEC/USD,163.47,170.97,157,166.94,2261.471815,377530.1048
1.65046E+12,4/20/22 13:00,ZEC/USD,159.27,167.62,154.86,164.92,2163.439776,356794.4879
1.65043E+12,4/20/22 4:00,ZEC/USD,156.42,167.62,156.42,163.47,578.226869,94522.74628
1.65037E+12,4/19/22 13:00,ZEC/USD,158.3,163.77,155.41,159.27,4164.105348,663217.0588
1.65034E+12,4/19/22 4:00,ZEC/USD,155.22,163.77,153.4,156.42,4036.446921,631381.0274
1.65029E+12,4/18/22 13:00,ZEC/USD,140.27,160.65,139.87,158.3,2605.765914,412492.7442
1.65025E+12,4/18/22 4:00,ZEC/USD,140.99,159.65,134,155.22,2852.816109,442814.1164
1.6502E+12,4/17/22 13:00,ZEC/USD,144.17,145.61,134,140.27,2522.790597,353871.837
1.65017E+12,4/17/22 4:00,ZEC/USD,142.4,145.61,136.8,140.99,2076.123547,292712.6589
1.65011E+12,4/16/22 13:00,ZEC/USD,145.18,146.03,141.69,144.17,499.038482,71946.37795
1.65008E+12,4/16/22 4:00,ZEC/USD,145.9,146.6,141.69,142.4,456.074719,64945.03999
1.65003E+12,4/15/22 13:00,ZEC/USD,145.72,149.5,143.82,145.18,1283.09455,186279.6668
1.65E+12,4/15/22 4:00,ZEC/USD,146.39,149.5,143.82,145.9,1381.956733,201627.4873
1.64994E+12,4/14/22 13:00,ZEC/USD,151.98,152.47,141.58,145.72,2470.499835,360001.236
1.64991E+12,4/14/22 4:00,ZEC/USD,152.88,155.45,141.58,146.39,2516.590353,368403.6618
1.64985E+12,4/13/22 13:00,ZEC/USD,145.15,155.45,144.43,151.98,2595.120841,394406.4654
1.64982E+12,4/13/22 4:00,ZEC/USD,146.45,154.5,146.45,152.88,605.189507,92521.37183
1.64977E+12,4/12/22 13:00,ZEC/USD,148.34,149.74,141.58,145.15,655.857237,95197.67795
1.64974E+12,4/12/22 4:00,ZEC/USD,142.61,149.74,141.58,146.45,632.080217,92568.14778
1.64968E+12,4/11/22 13:00,ZEC/USD,152.92,153.73,141.58,148.34,4459.218052,661480.4058
1.64965E+12,4/11/22 4:00,ZEC/USD,159.78,161.25,141.58,142.61,5217.983553,744136.6345
1.6496E+12,4/10/22 13:00,ZEC/USD,165.32,169.71,151,152.92,1647.320764,251908.2912
1.64956E+12,4/10/22 4:00,ZEC/USD,169.25,169.71,158,159.78,839.497824,134134.9623
1.64951E+12,4/9/22 13:00,ZEC/USD,169.31,174.16,163.87,165.32,1624.531621,268567.5676
1.64948E+12,4/9/22 4:00,ZEC/USD,163.57,174.16,162.65,169.25,2869.234177,485617.8845
1.64942E+12,4/8/22 13:00,ZEC/USD,171.49,183.5,161.76,169.31,5585.616184,945700.6761
1.64939E+12,4/8/22 4:00,ZEC/USD,174.42,183.5,161.76,163.57,4533.749606,741585.4231
1.64934E+12,4/7/22 13:00,ZEC/USD,164.35,177.82,164.04,171.49,3455.785044,592632.5772
1.6493E+12,4/7/22 4:00,ZEC/USD,161.83,176.34,161.18,174.42,3594.548121,626961.0833
1.64925E+12,4/6/22 13:00,ZEC/USD,170,172.18,159.25,164.35,1640.635492,269638.4431
1.64922E+12,4/6/22 4:00,ZEC/USD,168.88,168.88,159.25,161.83,592.571131,95895.78613
1.64916E+12,4/5/22 13:00,ZEC/USD,174.52,177.29,159,170,2927.144593,497614.5808
1.64913E+12,4/5/22 4:00,ZEC/USD,173.75,178.58,159,168.88,2191.636495,370123.5713
1.64908E+12,4/4/22 13:00,ZEC/USD,170.7,178.58,163.06,174.52,2753.895896,480609.9118
1.64904E+12,4/4/22 4:00,ZEC/USD,175.26,176.22,163.06,173.75,2726.799064,473781.3374
1.64899E+12,4/3/22 13:00,ZEC/USD,180.17,182.18,169.89,170.7,1236.135271,211008.2908
1.64896E+12,4/3/22 4:00,ZEC/USD,176.94,182.18,173.09,175.26,2095.532288,367262.9888
1.6489E+12,4/2/22 13:00,ZEC/USD,183.71,187.69,173.92,180.17,4396.854038,792181.192
1.64887E+12,4/2/22 4:00,ZEC/USD,185.97,189.22,173.92,176.94,3418.615267,604889.7853
1.64882E+12,4/1/22 13:00,ZEC/USD,177.29,193.64,177.29,183.71,5554.878671,1020486.761
1.64879E+12,4/1/22 4:00,ZEC/USD,176.94,193.64,174.14,185.97,5828.84646,1083990.576
1.64873E+12,3/31/22 13:00,ZEC/USD,194.75,195.01,170.77,177.29,4455.335959,789886.5122
1.6487E+12,3/31/22 4:00,ZEC/USD,193.53,197.19,170.77,176.94,5873.433691,1039245.357
1.64865E+12,3/30/22 13:00,ZEC/USD,193.85,198.82,188.84,194.75,4302.98677,838006.6735
1.64861E+12,3/30/22 4:00,ZEC/USD,189.32,198.82,189.32,193.53,1597.713395,309205.4733
1.64856E+12,3/29/22 13:00,ZEC/USD,198.06,198.87,186.45,193.85,6326.770477,1226444.457
1.64853E+12,3/29/22 4:00,ZEC/USD,195.27,199.74,186.45,189.32,5735.039771,1085757.729
1.64847E+12,3/28/22 13:00,ZEC/USD,204.76,206.85,190,198.06,6317.230297,1251190.633
1.64844E+12,3/28/22 4:00,ZEC/USD,206.85,207.96,190,195.27,6699.59457,1308229.832
1.64839E+12,3/27/22 13:00,ZEC/USD,197.86,211.41,195.63,204.76,6712.82792,1374518.645
1.64835E+12,3/27/22 4:00,ZEC/USD,203.6,211.41,195.63,206.85,6445.357019,1333222.099
1.6483E+12,3/26/22 13:00,ZEC/USD,209.11,212.77,197.59,197.86,1908.69056,377653.5142
1.64827E+12,3/26/22 4:00,ZEC/USD,199.81,216.07,198.65,203.6,3590.290644,730983.1751
1.64821E+12,3/25/22 13:00,ZEC/USD,194.58,216.07,193.25,209.11,7700.406915,1610232.09
1.64818E+12,3/25/22 4:00,ZEC/USD,191.16,204.92,188.82,199.81,6350.372499,1268867.929
1.64813E+12,3/24/22 13:00,ZEC/USD,178.6,196.91,178.22,194.58,3168.267357,616481.4623
1.64809E+12,3/24/22 4:00,ZEC/USD,180.84,196.91,177.32,191.16,2856.952151,546134.9732
1.64804E+12,3/23/22 13:00,ZEC/USD,176.85,187.56,174.76,178.6,3666.702015,654872.9799
1.64801E+12,3/23/22 4:00,ZEC/USD,172.73,187.56,172.73,180.84,1948.386034,352346.1304
1.64795E+12,3/22/22 13:00,ZEC/USD,178.46,180.07,171.82,176.85,2844.48454,503047.0909
1.64792E+12,3/22/22 4:00,ZEC/USD,180.84,183.86,171.82,172.73,2430.079219,419747.5835
1.64787E+12,3/21/22 13:00,ZEC/USD,168.57,184.84,166.28,178.46,3852.923355,687592.7019
1.64784E+12,3/21/22 4:00,ZEC/USD,172.62,184.84,172.62,180.84,512.587436,92696.31193
1.64778E+12,3/20/22 13:00,ZEC/USD,176.35,176.35,166.28,168.57,1636.915316,275934.8148
1.64775E+12,3/20/22 4:00,ZEC/USD,175.79,180.82,168.26,172.62,1179.466127,203599.4428
1.64769E+12,3/19/22 13:00,ZEC/USD,172.68,183.16,168.87,176.35,4678.555188,825063.2074
1.64766E+12,3/19/22 4:00,ZEC/USD,173.43,183.16,167.35,175.79,4793.11717,842582.0673
1.64761E+12,3/18/22 13:00,ZEC/USD,149.33,179.69,147.97,172.68,10803.99861,1865634.48
1.64758E+12,3/18/22 4:00,ZEC/USD,151.28,179.69,147.77,173.43,10767.06328,1867331.785
1.64752E+12,3/17/22 13:00,ZEC/USD,155.17,162,147.77,149.33,2483.599583,370875.9257
1.64749E+12,3/17/22 4:00,ZEC/USD,160.25,162,148.24,151.28,2899.540792,438642.531
1.64744E+12,3/16/22 13:00,ZEC/USD,141.38,165.92,141.38,155.17,6302.843011,978012.15
1.6474E+12,3/16/22 4:00,ZEC/USD,143.2,165.92,142.58,160.25,5294.785705,848489.4092
1.64735E+12,3/15/22 13:00,ZEC/USD,140.53,144.68,135.79,141.38,4893.31343,691816.6527
1.64732E+12,3/15/22 4:00,ZEC/USD,142.39,144.68,135.79,143.2,5906.692172,845838.319
1.64726E+12,3/14/22 13:00,ZEC/USD,153.05,154,138.09,140.53,4988.004863,700964.3234
1.64723E+12,3/14/22 4:00,ZEC/USD,151.77,156.35,140.46,142.39,3829.937213,545344.7598
1.64718E+12,3/13/22 13:00,ZEC/USD,148.27,158.84,147.36,153.05,3670.806675,561816.9616
1.64714E+12,3/13/22 4:00,ZEC/USD,152.39,158.84,144.99,151.77,3591.012214,545007.9237
1.64709E+12,3/12/22 13:00,ZEC/USD,143.74,155.66,143.74,148.27,2206.382407,327140.3195
1.64706E+12,3/12/22 4:00,ZEC/USD,154.47,155.8,143.59,152.39,2112.976623,321996.5076
1.647E+12,3/11/22 13:00,ZEC/USD,152.67,159.31,143.59,143.74,3786.963182,544338.0878
1.64697E+12,3/11/22 4:00,ZEC/USD,153.82,159.31,146.46,154.47,4208.657538,650111.3299
1.64692E+12,3/10/22 13:00,ZEC/USD,135.89,160.8,130.83,152.67,10692.37764,1632405.295
1.64688E+12,3/10/22 4:00,ZEC/USD,142.79,160.8,130.83,153.82,10227.11525,1573134.868
1.64683E+12,3/9/22 13:00,ZEC/USD,144.7,146.74,132.62,135.89,4180.585148,568099.7158
1.6468E+12,3/9/22 4:00,ZEC/USD,138.69,146.3,136.38,142.79,1410.726761,201437.6742
1.64674E+12,3/8/22 13:00,ZEC/USD,123.84,144.7,122.34,144.7,10281.31415,1487706.157
1.64671E+12,3/8/22 4:00,ZEC/USD,119.57,141.19,119.57,138.69,3568.964268,494979.6543
1.64666E+12,3/7/22 13:00,ZEC/USD,110.66,125,105.47,123.84,6167.520429,763785.7299
1.64663E+12,3/7/22 4:00,ZEC/USD,104.63,120.81,104.3,119.57,4120.240356,492657.1394
1.64657E+12,3/6/22 13:00,ZEC/USD,111.92,114.27,103.81,110.66,2086.990573,230946.3768
1.64654E+12,3/6/22 4:00,ZEC/USD,115.73,119.33,103.81,104.63,2331.521266,243947.0701
1.64649E+12,3/5/22 13:00,ZEC/USD,114.49,119.33,107.79,111.92,1087.842885,121751.3757
1.64645E+12,3/5/22 4:00,ZEC/USD,114.05,119.31,113.19,115.73,700.20025,81034.17493
1.6464E+12,3/4/22 13:00,ZEC/USD,122.34,124,112.56,114.49,1779.809044,203770.3374
1.64637E+12,3/4/22 4:00,ZEC/USD,127.76,129.13,112.56,114.05,2933.205057,334532.0368
1.64631E+12,3/3/22 13:00,ZEC/USD,126.86,130.99,121.44,122.34,7010.184828,857626.0119
1.64628E+12,3/3/22 4:00,ZEC/USD,126.26,130.99,121.44,127.76,6310.171543,806187.5163
1.64623E+12,3/2/22 13:00,ZEC/USD,123.93,129.09,120.77,126.86,4352.707659,552184.4936
1.64619E+12,3/2/22 4:00,ZEC/USD,118.29,129.09,118.29,126.26,2846.913578,359451.3084
1.64614E+12,3/1/22 13:00,ZEC/USD,118.61,123.93,115.32,123.93,5057.666671,626796.6305
1.64611E+12,3/1/22 4:00,ZEC/USD,116.4,121.41,115.32,118.29,4879.79493,577230.9423
1.64605E+12,2/28/22 13:00,ZEC/USD,104.34,120.47,103.06,118.61,3780.388527,448391.8832
1.64602E+12,2/28/22 4:00,ZEC/USD,101.3,120.47,100.42,116.4,3839.641254,446934.242
1.64597E+12,2/27/22 13:00,ZEC/USD,110.07,110.44,99.42,104.34,2637.102304,275155.2544
1.64593E+12,2/27/22 4:00,ZEC/USD,105.12,110.63,99.42,101.3,2828.953611,286573.0008
1.64588E+12,2/26/22 13:00,ZEC/USD,107.58,110.63,104.5,110.07,1391.224862,153132.1206
1.64585E+12,2/26/22 4:00,ZEC/USD,108.5,110.63,104.57,105.12,668.38976,70261.13157
1.64579E+12,2/25/22 13:00,ZEC/USD,105.08,110.63,104.5,107.58,2898.841043,311857.3194
1.64576E+12,2/25/22 4:00,ZEC/USD,103.99,110.25,98.68,108.5,3451.318498,374468.057
1.64571E+12,2/24/22 13:00,ZEC/USD,88.12,105.27,87.97,105.08,3757.294817,394816.5394
1.64568E+12,2/24/22 4:00,ZEC/USD,90.14,104.88,90.14,103.99,204.950647,21312.81778
1.64562E+12,2/23/22 13:00,ZEC/USD,106,106.5,85,88.12,3411.313301,300604.9281
1.64559E+12,2/23/22 4:00,ZEC/USD,101.91,106.5,89.55,90.14,2720.553934,245230.7316
1.64553E+12,2/22/22 13:00,ZEC/USD,99.84,106.05,97.59,106,1433.441441,151944.7927
1.6455E+12,2/22/22 4:00,ZEC/USD,96.15,103.9,95.08,101.91,2179.415211,222104.2042
1.64545E+12,2/21/22 13:00,ZEC/USD,106.5,112.97,95.08,99.84,4522.019526,451478.4295
1.64542E+12,2/21/22 4:00,ZEC/USD,113.25,114.88,95.48,96.15,3870.8618,372183.3621
1.64536E+12,2/20/22 13:00,ZEC/USD,106.21,115.28,103.87,106.5,1399.119071,149006.1811
1.64533E+12,2/20/22 4:00,ZEC/USD,109.17,115.28,103.87,113.25,1066.77906,120812.7285
1.64528E+12,2/19/22 13:00,ZEC/USD,108,116.15,105.12,106.21,1275.54028,135475.1331
1.64524E+12,2/19/22 4:00,ZEC/USD,109.79,116.15,107.49,109.17,1082.445627,118170.5891
1.64519E+12,2/18/22 13:00,ZEC/USD,114.95,115.44,107.49,108,1282.028592,138459.0879
1.64516E+12,2/18/22 4:00,ZEC/USD,114.89,118.33,108,109.79,1525.120281,167442.9557
1.6451E+12,2/17/22 13:00,ZEC/USD,124.28,125.3,111.45,114.95,3043.616332,349863.6974
1.64507E+12,2/17/22 4:00,ZEC/USD,121.32,125.8,111.45,114.89,3736.7742,429317.9878
1.64502E+12,2/16/22 13:00,ZEC/USD,122.79,127.37,119.64,124.28,3243.549204,403108.2951
1.64498E+12,2/16/22 4:00,ZEC/USD,123.34,127.37,119.85,121.32,2002.089676,242893.5195
1.64493E+12,2/15/22 13:00,ZEC/USD,128.42,130.07,121.44,122.79,886.360679,108836.2278
1.6449E+12,2/15/22 4:00,ZEC/USD,124.74,130.07,122.79,123.34,1736.920111,214231.7265
1.64484E+12,2/14/22 13:00,ZEC/USD,118.12,129.64,116.18,128.42,3682.56844,472915.4391
1.64481E+12,2/14/22 4:00,ZEC/USD,114.27,125,113.85,124.74,3574.362437,445865.9704
1.64476E+12,2/13/22 13:00,ZEC/USD,118.03,119.76,112.11,118.12,3709.726621,438192.9085
1.64472E+12,2/13/22 4:00,ZEC/USD,117.45,119.76,112.11,114.27,3253.44835,371771.543
1.64467E+12,2/12/22 13:00,ZEC/USD,119.88,123.48,115.77,118.03,1854.667167,218906.3657
1.64464E+12,2/12/22 4:00,ZEC/USD,117.97,123.48,113.98,117.45,1674.251268,196640.8114
1.64458E+12,2/11/22 13:00,ZEC/USD,128.71,129.72,113.98,119.88,2934.960959,351843.1198
1.64455E+12,2/11/22 4:00,ZEC/USD,126.98,130.94,114.22,117.97,3762.389373,443849.0743
1.6445E+12,2/10/22 13:00,ZEC/USD,128.03,130.94,119.98,128.71,4887.815887,629110.7828
1.64447E+12,2/10/22 4:00,ZEC/USD,126.26,129.09,119.98,126.98,4493.747636,570616.0748
1.64441E+12,2/9/22 13:00,ZEC/USD,130.04,131.71,124.19,128.03,1741.852925,223009.43
1.64438E+12,2/9/22 4:00,ZEC/USD,130.85,130.85,124.19,126.26,34.081154,4303.086504
1.64433E+12,2/8/22 13:00,ZEC/USD,122.72,134.99,121.5,130.04,3252.98945,423018.7481
1.64429E+12,2/8/22 4:00,ZEC/USD,127.54,134.99,121.5,130.85,4512.341765,590439.92
1.64424E+12,2/7/22 13:00,ZEC/USD,126.32,132.77,121.84,122.72,5184.001581,636180.674
1.64421E+12,2/7/22 4:00,ZEC/USD,125.32,131.31,123.02,127.54,4398.978798,561045.7559
1.64415E+12,2/6/22 13:00,ZEC/USD,123.03,129.97,120.99,126.32,3624.201475,457809.1303
1.64412E+12,2/6/22 4:00,ZEC/USD,121.36,126.26,120.43,125.32,4570.764277,572808.1792
1.64407E+12,2/5/22 13:00,ZEC/USD,116.29,125.85,114.81,123.03,4474.676059,550519.3955
1.64403E+12,2/5/22 4:00,ZEC/USD,114.99,123.24,114.42,121.36,3341.101713,405476.1039
1.64398E+12,2/4/22 13:00,ZEC/USD,101.86,117.9,100.33,116.29,5830.651387,678046.4498
1.64395E+12,2/4/22 4:00,ZEC/USD,100.48,115,99.72,114.99,4753.863215,546646.7311
1.64389E+12,2/3/22 13:00,ZEC/USD,97.13,102.26,96.03,101.86,1753.065838,178567.2863
1.64386E+12,2/3/22 4:00,ZEC/USD,97.95,102.23,95.43,100.48,2211.747154,222236.354
1.64381E+12,2/2/22 13:00,ZEC/USD,103.16,103.18,95.43,97.13,2544.081659,247106.6515
1.64377E+12,2/2/22 4:00,ZEC/USD,99.72,102.25,97.64,97.95,694.095254,67986.63013
1.64372E+12,2/1/22 13:00,ZEC/USD,96.2,103.87,95.21,103.16,2975.674596,306970.5913
1.64369E+12,2/1/22 4:00,ZEC/USD,96.25,100.89,94.32,99.72,3390.228692,338073.6052
1.64363E+12,1/31/22 13:00,ZEC/USD,90.3,98.17,89.67,96.2,2112.25134,203198.5789
1.6436E+12,1/31/22 4:00,ZEC/USD,89.68,97.06,88.46,96.25,1935.463904,186288.4008
1.64355E+12,1/30/22 13:00,ZEC/USD,96.51,96.66,88.46,90.3,1588.98695,143485.5216
1.64352E+12,1/30/22 4:00,ZEC/USD,95.43,98,88.58,89.68,1126.611352,101034.506
1.64346E+12,1/29/22 13:00,ZEC/USD,95.17,98,93.7,96.51,1938.05525,187041.7122
1.64343E+12,1/29/22 4:00,ZEC/USD,94.16,97.15,93.48,95.43,2373.703606,226522.5351
1.64337E+12,1/28/22 13:00,ZEC/USD,87.07,95.62,86.83,95.17,3204.036669,304928.1698
1.64334E+12,1/28/22 4:00,ZEC/USD,89.51,94.44,86.6,94.16,3421.660985,322183.5983
1.64329E+12,1/27/22 13:00,ZEC/USD,88.54,90.84,85.12,87.07,2714.382008,236341.2414
1.64326E+12,1/27/22 4:00,ZEC/USD,83.49,90.6,83.33,89.51,2869.443986,256843.9312
1.6432E+12,1/26/22 13:00,ZEC/USD,92.63,100.04,82.87,88.54,5850.435727,517997.5793
1.64317E+12,1/26/22 4:00,ZEC/USD,90.63,100.04,82.87,83.49,3604.060441,300903.0062
1.64312E+12,1/25/22 13:00,ZEC/USD,94.05,94.15,88.62,92.63,4340.418122,402052.9306
1.64308E+12,1/25/22 4:00,ZEC/USD,93.82,96.2,88.62,90.63,3703.031851,335605.7767
1.64303E+12,1/24/22 13:00,ZEC/USD,82.8,96.2,81.7,94.05,6803.760081,639893.6356
1.643E+12,1/24/22 4:00,ZEC/USD,94.43,95.19,81.62,93.82,8952.340029,839908.5415
1.64294E+12,1/23/22 13:00,ZEC/USD,94.77,97.97,81.62,82.8,5419.504222,448734.9496
1.64291E+12,1/23/22 4:00,ZEC/USD,93.74,98.06,91.62,94.43,3422.005031,323139.9351
1.64286E+12,1/22/22 13:00,ZEC/USD,95.18,98.06,88.23,94.77,8103.102738,767931.0465
1.64282E+12,1/22/22 4:00,ZEC/USD,100.82,101.19,83.56,93.74,13350.80422,1251504.388
1.64277E+12,1/21/22 13:00,ZEC/USD,109.63,115.12,83.56,95.18,9704.458579,923670.3675
1.64274E+12,1/21/22 4:00,ZEC/USD,111.22,115.12,100.01,100.82,5581.300275,562706.6937
1.64268E+12,1/20/22 13:00,ZEC/USD,129.25,131.74,108,109.63,7991.118014,876066.2679
1.64265E+12,1/20/22 4:00,ZEC/USD,127.24,131.74,111.01,111.22,6330.293999,704055.2986
1.6426E+12,1/19/22 13:00,ZEC/USD,130.77,131.98,125,129.25,1646.600427,212823.1052
1.64256E+12,1/19/22 4:00,ZEC/USD,129.55,129.55,125,127.24,1005.152975,127895.6645
1.64251E+12,1/18/22 13:00,ZEC/USD,131.26,133,126.71,130.77,2246.377656,293758.8061
1.64248E+12,1/18/22 4:00,ZEC/USD,138.8,138.8,128.69,129.55,2687.306029,348140.4961
1.64242E+12,1/17/22 13:00,ZEC/USD,141.28,141.59,131.26,131.26,3421.867862,449154.3756
1.64239E+12,1/17/22 4:00,ZEC/USD,137.8,142.9,134.92,138.8,3504.328408,486400.783
1.64234E+12,1/16/22 13:00,ZEC/USD,142.63,143.3,135.89,141.28,1959.349136,276816.8459
1.64231E+12,1/16/22 4:00,ZEC/USD,143.95,143.95,137.61,137.8,970.940257,133795.5674
1.64225E+12,1/15/22 13:00,ZEC/USD,141.44,146.46,141.44,142.63,2323.130636,331348.1226
1.64222E+12,1/15/22 4:00,ZEC/USD,142.39,146.46,141.2,143.95,2619.497318,377076.6389
1.64213E+12,1/14/22 4:00,ZEC/USD,140.5,144.5,136.93,142.39,1766.346619,251510.0951
1.64205E+12,1/13/22 4:00,ZEC/USD,145.72,149.76,139.67,140.5,4643.101126,652355.7082
1.64196E+12,1/12/22 4:00,ZEC/USD,141.85,147.16,141.85,145.72,4045.0991,589451.8409
1.64187E+12,1/11/22 4:00,ZEC/USD,143.73,145.65,138.35,141.85,3656.62178,518691.7995
1.64179E+12,1/10/22 4:00,ZEC/USD,142.17,148.82,136.26,143.73,6777.607642,974145.5464
1.6417E+12,1/9/22 4:00,ZEC/USD,137.79,144.86,133.55,142.17,4176.452965,593766.318
1.64161E+12,1/8/22 4:00,ZEC/USD,143.27,155.99,136.49,137.79,11217.73887,1545692.239
1.64153E+12,1/7/22 4:00,ZEC/USD,134.75,143.49,131,143.27,9432.719318,1351425.697
1.64144E+12,1/6/22 4:00,ZEC/USD,134.38,138.95,130,134.75,6112.206326,823619.8024
1.64136E+12,1/5/22 4:00,ZEC/USD,150.05,150.05,128,134.38,3813.80796,512499.5137
1.64127E+12,1/4/22 4:00,ZEC/USD,150.12,155.64,147.11,150.05,2494.020969,374227.8464
1.64118E+12,1/3/22 4:00,ZEC/USD,152.08,152.7,146.94,150.12,1891.649348,283974.4001
1.6411E+12,1/2/22 4:00,ZEC/USD,149.38,155.45,147.09,152.08,1991.151932,302814.3858
1.64101E+12,1/1/22 4:00,ZEC/USD,147.38,150.63,144.9,149.38,5786.86401,864441.7458
1.64092E+12,12/31/21 4:00,ZEC/USD,153.44,156.78,142.63,147.38,3830.963862,564607.454
1.64084E+12,12/30/21 4:00,ZEC/USD,148.59,153.91,148.59,153.44,1713.919043,262983.738
1.64075E+12,12/29/21 4:00,ZEC/USD,150.36,150.66,141,148.59,3755.275906,557996.4469
1.64066E+12,12/28/21 4:00,ZEC/USD,162.06,162.06,148.39,150.36,3893.059868,585360.4818
1.64058E+12,12/27/21 4:00,ZEC/USD,167.91,173.55,161.38,162.06,4876.227083,790241.3611
1.64049E+12,12/26/21 4:00,ZEC/USD,164,168.43,163.29,167.91,1911.858962,321020.2383
1.6404E+12,12/25/21 4:00,ZEC/USD,165.6,172.35,164,164,3157.919445,517898.789
1.64032E+12,12/24/21 4:00,ZEC/USD,166.25,170.71,163.1,165.6,4510.928646,747009.7838
1.64023E+12,12/23/21 4:00,ZEC/USD,164.61,170,156.77,166.25,7465.456716,1241132.179
1.64015E+12,12/22/21 4:00,ZEC/USD,164,167.62,164,164.61,829.075229,136474.0734
1.64006E+12,12/21/21 4:00,ZEC/USD,160.75,164.6,157.19,164,6153.040135,1009098.582
1.63997E+12,12/20/21 4:00,ZEC/USD,156.88,164.32,149.34,160.75,15158.68598,2436758.771
1.63989E+12,12/19/21 4:00,ZEC/USD,164.65,167.18,155.93,156.88,23299.98843,3655302.184
1.6398E+12,12/18/21 4:00,ZEC/USD,156.87,165.18,155.9,164.65,10819.03056,1781353.382
1.63971E+12,12/17/21 4:00,ZEC/USD,152.84,162.5,145.04,156.87,14478.53131,2271247.207
1.63963E+12,12/16/21 4:00,ZEC/USD,158.77,159.01,151.36,152.84,423.23695,64687.53544
1.63954E+12,12/15/21 4:00,ZEC/USD,149.84,162.35,143.67,158.77,19474.79938,3092013.897
1.63945E+12,12/14/21 4:00,ZEC/USD,148.82,155.85,143.87,149.84,11660.54741,1747216.424
1.63937E+12,12/13/21 4:00,ZEC/USD,166.4,171.15,145,148.82,21293.94389,3168964.729
1.63928E+12,12/12/21 4:00,ZEC/USD,166.38,172.69,161.46,166.4,13543.7853,2253685.873
1.6392E+12,12/11/21 4:00,ZEC/USD,161.61,171.25,161,166.38,7375.980814,1227215.688
1.63911E+12,12/10/21 4:00,ZEC/USD,168.45,174.16,156.17,161.61,9497.276261,1534854.817
1.63902E+12,12/9/21 4:00,ZEC/USD,176.47,176.47,161.95,168.45,5512.022645,928500.2146
1.63894E+12,12/8/21 4:00,ZEC/USD,171.04,182.58,166.56,176.47,19621.70976,3462643.122
1.63885E+12,12/7/21 4:00,ZEC/USD,181.27,185.87,170.73,171.04,11136.13736,1904724.933
1.63876E+12,12/6/21 4:00,ZEC/USD,179.92,184.87,160.81,181.27,34719.81385,6293660.657
1.63868E+12,12/5/21 4:00,ZEC/USD,186.4,187.86,170.57,179.92,49323.56105,8874295.105
1.63859E+12,12/4/21 4:00,ZEC/USD,196.07,199.91,150.1,186.4,28495.46045,5311553.827
1.6385E+12,12/3/21 4:00,ZEC/USD,221.51,238.03,196,196.07,37009.64198,7256480.503
